,,Hourly SiteSage  Data, 2018-02-03 12:24:00,Customer: ,Historic Green Village,Location: Bakery (F1),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Column name is Energy Monitor Channel Number-Circuit Name,,,,,,,,,,,,,,,,,,,,,,,,
Channel Columns contain energy usage(production) in watt hours for hour,,,,,,,,,,,,,,,,,,,,,,,,
Voltage is average voltage for hour,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
 Date/Time,CH1-Bldg F1,CH3-PV Array F1,CH4-Plug: Front FridgeT,CH5-A/C: WSHP1,CH6-Range,CH8-Plug: Microwave,CH9-Wired: Dishwasher,CH10-Plug: Mixer,CH11-Plug: Fridge in Back,CH12-Plug: Front Display Case,CH13-Plug: Back Middle Freezer,CH14-Plug: Back Freezer near Wall,CH15-Lights: Indoor 1,CH16-DHW Gas Instant,CH17-Plug: Gas Oven,CH18-Plugs: Outlet 1,CH19-Plugs: Outlet 2,CH20-Plugs: Outlet 3,CH21-Plug: Front Small Fridge,CH22-Lights: Bath/Mechanical Room,CH23-Plug: Outdoor Receptacle,CH24-Lights: Outdoor 4,4065/Voltage,Outdoor Temp
9/30/2016 12:00,9021,-3053,0,5251,16,32,70,249,559,948,903,749,461,5,310,84,0,104,96,1022,3,128,114,84
9/30/2016 13:00,9012,-2778,0,5297,14,86,35,250,558,934,763,675,530,7,327,83,0,97,96,1036,3,130,113.7,85
9/30/2016 14:00,9248,-2868,0,5282,15,32,35,272,578,929,766,727,556,6,343,84,0,98,95,1225,4,129,113.5,84
9/30/2016 15:00,8927,-2559,0,5315,15,33,75,65,508,929,799,583,556,7,324,84,0,98,95,1012,3,131,113.8,84
9/30/2016 16:00,9427,-1820,0,5292,9,33,32,176,475,950,813,714,555,7,319,84,0,95,96,1108,4,130,113.7,84
9/30/2016 17:00,10346,-695,0,5285,5,55,0,124,366,924,828,725,557,7,24,84,0,108,97,1040,2,75,114.4,84
9/30/2016 18:00,9005,-227,0,4158,0,34,0,100,445,867,738,727,553,6,0,47,0,163,99,969,1,0,115.5,84
9/30/2016 19:00,6769,-8,0,1757,0,26,0,61,464,880,861,712,552,4,0,22,0,130,59,970,0,0,117,83
9/30/2016 20:00,5655,0,0,947,0,13,0,48,493,894,836,722,79,3,0,0,0,62,0,1195,0,0,117.5,82
9/30/2016 21:00,5885,0,0,1495,0,13,0,48,337,892,901,621,32,3,0,0,0,54,0,1164,0,0,117.4,82
9/30/2016 22:00,5563,0,0,1365,0,13,0,60,292,897,873,591,32,3,0,0,0,54,0,1165,0,0,118,81
9/30/2016 23:00,5454,0,0,1319,0,14,0,57,329,905,811,604,32,4,0,0,0,54,0,1165,0,0,118.7,81
10/1/2016 0:00,5494,0,0,1266,0,14,0,47,421,911,843,549,33,3,0,0,0,54,0,1176,0,0,119,80
10/1/2016 1:00,5512,0,0,1299,0,14,0,48,449,913,810,569,33,3,0,0,0,53,0,1174,0,0,119.2,79
10/1/2016 2:00,5545,0,0,1311,0,14,0,129,320,917,819,576,33,2,0,0,0,54,0,1216,0,0,119.5,78
10/1/2016 3:00,5665,0,0,1418,0,14,0,44,284,918,891,588,33,1,0,0,0,54,0,1269,0,0,119.6,77
10/1/2016 4:00,5480,0,0,1307,0,15,0,52,365,921,773,578,33,2,0,0,0,56,0,1156,0,0,119.8,77
10/1/2016 5:00,5701,0,0,1404,0,14,0,57,490,918,880,557,33,1,0,0,0,54,0,1116,0,0,119.6,77
10/1/2016 6:00,5522,0,0,1366,0,14,0,53,407,914,800,580,33,1,0,0,0,54,0,1112,0,0,119.4,77
10/1/2016 7:00,5558,-70,0,1381,0,22,0,56,308,910,857,673,34,2,0,0,0,53,0,1187,0,0,119.1,77
10/1/2016 8:00,6227,-426,0,2069,0,32,0,55,372,888,916,675,220,4,0,0,0,70,85,1191,0,14,117.4,78
10/1/2016 9:00,7033,-327,0,2720,0,32,31,77,579,130,846,702,464,8,0,17,0,95,421,1100,3,38,116.6,77
10/1/2016 10:00,6338,-2083,0,3092,5,32,0,83,557,733,826,842,464,5,0,43,0,108,100,1171,4,129,116.4,77
10/1/2016 11:00,7517,-2777,0,3558,537,33,0,228,347,961,822,888,466,5,0,74,0,97,100,1060,3,129,116.1,81
10/1/2016 12:00,8750,-3124,0,4784,1064,33,37,89,423,931,756,852,466,4,0,85,0,97,98,1012,3,128,115,84
10/1/2016 13:00,8500,-2393,0,4190,8,95,0,71,447,921,734,829,465,6,216,84,0,105,97,1122,4,131,114.2,85
10/1/2016 14:00,9543,-2086,0,5204,6,283,75,129,364,923,762,706,462,9,338,84,0,96,96,1051,4,129,113.8,86
10/1/2016 15:00,9703,-2104,0,5244,8,31,73,124,454,926,910,676,463,7,346,102,0,102,95,1121,4,128,113.5,86
10/1/2016 16:00,9291,-1969,0,5265,7,32,0,73,320,932,827,728,464,6,151,84,0,96,97,1111,4,122,114.3,86
10/1/2016 17:00,7068,-677,0,2684,1,35,0,66,373,894,836,612,463,6,0,71,0,133,21,1125,4,22,115.8,86
10/1/2016 18:00,6428,-224,0,1909,0,35,0,60,504,883,789,617,315,7,0,0,0,136,0,1029,3,0,116.1,85
10/1/2016 19:00,5625,-9,0,1229,0,24,0,67,467,896,994,629,33,5,0,0,0,57,0,1142,4,0,117.2,83
10/1/2016 20:00,5681,0,0,1449,0,13,0,135,340,894,895,596,32,4,0,0,0,56,0,1084,3,0,117.5,83
10/1/2016 21:00,5658,0,0,1443,0,13,0,63,424,890,806,567,32,4,0,0,0,56,0,1338,5,0,117.2,83
10/1/2016 22:00,5498,0,0,1429,0,13,0,56,441,891,776,633,32,4,0,0,0,56,0,1157,4,0,117.3,82
10/1/2016 23:00,5243,0,0,1266,0,13,0,48,328,903,861,560,32,4,0,0,0,55,0,1160,4,0,118.2,81
10/2/2016 0:00,5334,0,0,1221,0,13,0,47,378,916,912,638,33,3,0,0,0,54,0,1160,4,0,119.3,74
10/2/2016 1:00,5767,0,0,1411,0,14,0,48,487,921,865,816,33,2,0,0,0,53,0,1188,4,0,119.7,74
10/2/2016 2:00,5163,0,0,1220,0,14,0,46,381,929,822,581,33,2,0,0,0,52,0,1132,4,0,120.2,75
10/2/2016 3:00,5649,0,0,1352,0,14,0,46,347,927,915,641,33,1,0,0,0,52,0,1388,5,0,120.1,77
10/2/2016 4:00,5313,0,0,1097,0,14,0,46,523,922,888,562,33,2,0,0,0,51,0,1194,4,0,119.7,77
10/2/2016 5:00,5096,0,0,1143,0,14,0,45,378,920,848,540,33,2,0,0,0,51,0,1192,4,0,119.7,77
10/2/2016 6:00,5432,0,0,1325,0,14,0,49,422,914,948,575,33,2,0,0,0,51,0,1173,4,0,119.3,77
10/2/2016 7:00,5246,-69,0,1211,0,22,0,46,385,903,879,613,33,2,0,0,0,51,0,1161,4,0,118.4,77
10/2/2016 8:00,7430,-489,0,2732,604,32,41,75,375,741,787,528,396,8,46,61,0,108,432,1019,5,25,117,78
10/2/2016 9:00,8694,-967,0,3727,755,38,0,48,488,993,806,591,464,6,362,87,0,101,105,1235,5,120,116.4,80
10/2/2016 10:00,7869,-1839,0,4030,796,33,40,52,403,980,777,572,463,5,163,87,0,104,106,1079,4,130,116.8,81
10/2/2016 11:00,6716,-2482,0,4319,10,34,0,58,453,965,817,499,464,4,0,87,0,97,105,1045,3,130,116.5,81
10/2/2016 12:00,5958,-3079,0,4296,14,34,0,98,275,958,664,549,467,5,0,85,0,118,104,1040,3,137,115.4,84
10/2/2016 13:00,4868,-3052,1,2231,8,33,0,74,461,923,940,686,281,6,0,51,0,109,52,1309,3,100,114.6,85
10/2/2016 14:00,3119,-2840,0,1257,5,32,0,50,362,875,787,517,31,4,0,0,0,55,0,1127,0,33,114,87
10/2/2016 15:00,4369,-2483,0,2038,5,32,0,51,330,867,751,573,31,4,0,0,0,55,0,1272,0,33,113.8,86
10/2/2016 16:00,4412,-1784,0,1572,1,32,0,52,399,868,777,542,32,4,0,0,0,55,0,1181,0,34,114,86
10/2/2016 17:00,5568,-840,0,1900,1,31,0,51,373,869,935,511,32,5,0,0,0,56,0,1106,0,34,114.4,86
10/2/2016 18:00,5615,-371,0,1571,0,31,0,137,453,885,777,502,33,5,0,0,0,57,0,1133,0,35,116,85
10/2/2016 19:00,5654,-37,0,1552,0,19,0,56,366,896,837,519,32,4,0,0,0,56,0,1145,0,35,117.2,82
10/2/2016 20:00,5117,0,0,1170,0,13,0,53,351,905,854,557,32,4,0,0,0,57,0,1058,0,36,118,73
10/2/2016 21:00,5154,0,0,1185,0,13,0,49,360,886,779,559,32,5,0,0,0,56,0,1236,0,35,116.6,75
10/2/2016 22:00,5297,0,0,1342,0,13,0,49,422,895,845,525,32,4,0,0,0,55,0,1133,0,35,117.3,76
10/2/2016 23:00,5091,0,0,1278,0,13,0,49,337,901,764,513,32,3,0,0,0,53,0,1147,0,36,117.9,75
10/3/2016 0:00,5237,0,0,1264,0,14,0,48,389,907,850,565,33,3,0,0,0,53,0,1151,0,37,118.3,76
10/3/2016 1:00,5739,0,0,1516,0,14,0,49,430,916,889,775,33,2,0,0,0,51,0,1130,0,37,119,77
10/3/2016 2:00,4899,0,0,1129,0,13,0,47,351,921,774,536,33,1,0,0,0,51,0,1074,0,37,119.5,77
10/3/2016 3:00,5330,0,0,1282,0,13,0,47,350,915,922,548,33,2,0,0,0,51,0,1217,0,37,119,77
10/3/2016 4:00,5704,0,0,1506,0,13,0,47,474,912,954,544,33,1,0,0,0,52,0,1213,0,37,118.8,77
10/3/2016 5:00,5026,0,0,1209,0,13,0,46,334,909,771,545,33,2,0,0,0,51,0,1108,0,37,118.6,78
10/3/2016 6:00,5301,0,0,1368,0,13,0,47,391,897,868,518,32,1,0,0,0,51,0,1143,0,36,117.7,78
10/3/2016 7:00,5090,-87,0,1223,0,25,0,47,373,893,835,521,33,3,0,0,0,52,0,1119,0,35,117.3,78
10/3/2016 8:00,4967,-456,0,1451,0,32,0,46,365,893,801,552,62,3,0,0,0,54,0,1110,0,35,117.4,77
10/3/2016 9:00,8909,-616,0,4190,1,33,34,167,519,876,856,657,464,9,318,9,0,97,476,1103,4,40,116,78
10/3/2016 10:00,10095,-1203,0,4763,1076,33,34,234,471,940,892,799,465,5,353,0,0,103,105,1158,4,139,115.7,79
10/3/2016 11:00,9832,-2514,0,5234,1512,52,62,311,418,937,961,748,464,7,306,0,0,106,103,1129,4,133,115,83
10/3/2016 12:00,9362,-2098,0,5258,706,73,74,392,412,935,862,747,463,9,325,65,0,104,102,1038,4,114,114.1,85
10/3/2016 13:00,10237,-1346,0,5245,777,68,38,259,501,930,881,742,508,11,313,84,0,110,102,1114,4,114,114.3,83
10/3/2016 14:00,10754,-871,0,5242,551,46,14,369,537,959,1047,749,557,6,211,86,0,101,106,1041,4,122,116.1,83
10/3/2016 15:00,9749,-150,0,4347,202,62,138,124,485,949,852,762,560,12,0,87,0,159,106,1111,4,125,116.8,71
10/3/2016 16:00,9418,-295,0,3954,591,33,35,235,480,953,934,670,559,12,0,87,0,158,99,1072,3,124,117,73
10/3/2016 17:00,7361,-182,0,2693,93,33,39,46,497,958,895,604,363,7,0,39,0,116,4,1179,2,61,117.4,77
10/3/2016 18:00,4929,-150,0,430,0,32,0,40,606,918,932,629,35,4,0,0,0,54,0,1249,0,0,118,77
10/3/2016 19:00,5354,-7,0,1257,0,24,0,37,490,916,928,638,32,2,0,0,0,52,0,1174,0,0,118.3,72
10/3/2016 20:00,5404,0,0,1322,0,18,0,33,375,919,923,632,31,1,0,0,0,51,0,1169,0,0,118.8,75
10/3/2016 21:00,5550,0,0,1245,0,14,0,33,542,924,952,619,32,1,0,0,0,51,0,1217,0,0,119.3,74
10/3/2016 22:00,5470,0,0,971,0,14,0,35,377,927,928,823,33,1,0,0,0,50,0,1385,0,0,119.7,74
10/3/2016 23:00,5596,0,0,1361,0,14,0,37,518,934,965,657,34,1,0,0,0,48,0,1203,0,0,120.2,75
10/4/2016 0:00,5543,0,0,1371,0,14,0,35,370,927,1035,576,34,0,0,0,0,49,0,1279,0,0,119.7,75
10/4/2016 1:00,5426,0,0,1275,0,14,0,38,431,931,942,640,34,0,0,0,0,50,0,1176,0,0,120.1,76
10/4/2016 2:00,5345,0,0,1163,0,14,0,37,488,934,921,575,35,0,0,0,0,49,0,1198,0,0,120.3,76
10/4/2016 3:00,5020,0,0,1007,0,14,0,40,407,935,930,552,35,0,0,0,0,49,0,1216,0,0,120.5,77
10/4/2016 4:00,5570,0,0,1336,0,14,0,37,326,933,953,636,35,0,0,0,0,48,0,1393,0,0,120.3,77
10/4/2016 5:00,5499,0,0,1334,0,14,0,40,495,925,912,596,34,1,0,0,0,49,0,1191,0,0,119.8,77
10/4/2016 6:00,5272,0,0,1121,0,14,0,39,458,910,895,540,33,0,0,0,0,49,0,1265,0,0,118.8,77
10/4/2016 7:00,4880,-66,0,983,0,22,0,39,348,904,839,533,33,0,0,0,0,50,0,1167,0,0,118.3,78
10/4/2016 8:00,7163,-283,0,3560,0,34,0,244,300,635,787,588,434,5,0,0,0,91,0,1029,0,0,117.1,78
10/4/2016 9:00,6745,-1278,0,2934,2,34,36,346,448,327,804,787,462,8,264,0,0,107,479,1064,3,1,116,79
10/4/2016 10:00,8746,-2338,0,4740,840,33,0,60,448,960,919,875,463,3,315,0,0,100,99,1114,4,123,115.7,81
10/4/2016 11:00,8804,-2850,0,5193,687,34,15,50,403,935,954,882,465,3,325,0,0,99,98,1001,3,128,115.1,82
10/4/2016 12:00,8014,-3033,0,5217,546,109,52,125,310,927,883,799,463,8,328,0,0,109,96,1044,3,128,114.2,84
10/4/2016 13:00,7962,-2848,0,5242,233,34,37,97,423,938,821,775,463,4,337,0,0,109,96,1115,4,128,114.3,85
10/4/2016 14:00,8033,-2478,0,5271,12,33,38,138,399,934,812,768,466,5,47,0,0,115,98,1019,3,127,114.8,86
10/4/2016 15:00,7711,-2483,0,5239,12,33,0,118,346,929,761,610,466,5,0,0,0,120,97,1036,3,117,114.3,88
10/4/2016 16:00,8302,-1635,0,4795,6,33,37,128,367,943,717,795,468,7,0,0,0,125,89,1127,4,122,115,85
10/4/2016 17:00,6491,-601,0,1678,1,35,0,125,603,969,911,618,455,7,0,0,0,135,0,1118,4,59,115.7,86
10/4/2016 18:00,6438,-145,0,1770,0,36,0,79,502,910,851,615,333,7,0,0,0,95,0,1133,2,0,116.6,80
10/4/2016 19:00,5704,-9,0,1473,0,22,0,81,493,902,848,602,33,4,0,0,0,55,0,1151,0,0,117.5,75
10/4/2016 20:00,5468,0,0,1439,0,14,0,71,335,906,886,590,33,4,0,0,0,55,0,1159,0,0,118.1,79
10/4/2016 21:00,5407,0,0,1334,0,13,0,60,383,909,1004,546,33,4,0,0,0,55,0,1095,0,0,118.4,79
10/4/2016 22:00,5737,0,0,1369,0,14,0,40,506,907,896,576,33,1,0,0,0,52,0,1362,0,0,118.5,79
10/4/2016 23:00,5362,0,0,1395,0,14,0,37,331,908,884,593,33,1,0,0,0,51,0,1173,0,0,118.7,79
10/5/2016 0:00,5596,0,0,1477,0,14,0,51,443,916,906,577,33,1,0,0,0,50,0,1182,0,0,119.2,79
10/5/2016 1:00,5631,0,0,1535,0,14,0,61,456,920,885,570,34,1,0,0,0,50,0,1182,0,0,119.7,78
10/5/2016 2:00,5432,0,0,1406,0,14,0,59,349,923,893,557,34,1,0,0,0,50,0,1182,0,0,119.9,79
10/5/2016 3:00,5427,0,0,1367,0,14,0,57,390,925,881,633,34,0,0,0,0,50,0,1127,0,0,120.2,78
10/5/2016 4:00,5658,0,0,1268,0,14,0,48,481,925,878,736,34,1,0,0,0,50,0,1297,0,0,120.1,78
10/5/2016 5:00,5143,0,0,1155,0,14,0,36,337,921,864,566,34,0,0,0,0,49,0,1233,0,0,119.9,77
10/5/2016 6:00,5288,0,0,1249,0,14,0,35,434,910,859,574,33,1,0,0,0,50,0,1161,0,0,119.2,77
10/5/2016 7:00,6644,-74,0,2141,0,23,0,54,397,902,852,556,300,6,0,0,0,109,416,1134,2,22,118.7,77
10/5/2016 8:00,6428,-367,0,1925,0,35,0,221,414,888,964,571,458,3,0,44,0,133,118,1155,2,36,117.6,77
10/5/2016 9:00,7251,-769,0,1801,783,34,0,241,606,875,954,757,458,5,318,86,0,88,99,1030,3,35,116,77
10/5/2016 10:00,10311,-898,0,5185,692,32,72,284,505,938,948,593,463,5,346,86,0,95,98,1183,4,117,115.5,78
10/5/2016 11:00,9710,-1317,0,5155,813,41,40,111,467,945,845,500,464,4,337,87,0,98,100,1156,4,124,116.1,78
10/5/2016 12:00,8795,-2221,0,5208,859,118,56,64,438,930,769,549,464,5,352,86,0,98,99,1045,4,116,115.6,80
10/5/2016 13:00,8358,-3073,0,5220,883,84,38,196,482,944,792,597,464,7,346,85,0,101,97,1135,4,113,114.8,81
10/5/2016 14:00,8837,-2851,0,5231,765,98,97,42,468,946,817,677,463,7,355,85,0,103,97,1220,5,112,114.5,83
10/5/2016 15:00,8509,-2412,0,5262,264,33,0,61,424,935,809,745,464,5,145,84,0,105,98,1107,4,130,114.7,85
10/5/2016 16:00,8485,-1684,0,5264,8,33,0,104,416,938,774,596,466,6,0,73,0,102,83,1100,3,124,114.2,86
10/5/2016 17:00,7252,-774,0,2729,1,162,0,82,463,874,770,516,460,6,260,0,0,167,0,1139,1,20,114.9,84
10/5/2016 18:00,8033,-170,0,2957,0,35,0,50,477,875,875,556,463,6,289,0,0,167,0,1123,2,0,116,85
10/5/2016 19:00,5506,3,0,1195,0,23,0,53,382,871,907,580,50,5,0,0,0,56,0,1144,0,0,115.6,85
10/5/2016 20:00,5492,0,0,1491,0,13,0,50,463,888,798,553,32,4,0,0,0,55,0,1147,0,0,117,82
10/5/2016 21:00,5527,0,0,1396,0,13,0,50,475,896,845,540,32,4,0,0,0,55,0,1155,0,0,117.8,79
10/5/2016 22:00,5562,0,0,1389,0,13,0,48,372,901,848,603,33,4,0,0,0,56,0,1194,0,0,118.2,81
10/5/2016 23:00,5525,0,0,1417,0,13,0,50,369,907,837,576,33,2,0,0,0,54,0,1269,0,0,118.8,81
10/6/2016 0:00,5656,0,0,1442,0,14,0,48,497,914,888,555,33,2,0,0,0,53,0,1234,0,0,119.1,80
10/6/2016 1:00,5418,0,0,1380,0,14,0,49,453,913,813,559,33,2,0,0,0,52,0,1178,0,0,119.3,79
10/6/2016 2:00,5289,0,0,1163,0,14,0,47,344,916,879,680,33,1,0,0,0,52,0,1181,0,0,119.4,79
10/6/2016 3:00,5420,0,0,1316,0,14,0,48,339,916,840,693,33,1,0,0,0,51,0,1181,0,0,119.6,79
10/6/2016 4:00,5478,0,0,1435,0,14,0,48,444,914,879,575,33,0,0,0,0,51,0,1112,0,0,119.3,79
10/6/2016 5:00,5693,0,0,1548,0,14,0,48,467,909,837,572,33,1,0,0,0,51,0,1277,0,0,119,79
10/6/2016 6:00,5500,0,0,1392,0,13,0,50,363,894,997,559,33,1,0,0,0,51,0,1198,0,0,118,79
10/6/2016 7:00,6589,-43,0,1502,0,23,0,192,532,883,784,563,377,6,0,22,0,140,420,1220,2,1,117.1,79
10/6/2016 8:00,7374,-336,0,3034,0,34,40,289,369,872,833,505,495,6,0,63,0,155,99,1074,2,35,116.2,79
10/6/2016 9:00,7770,-867,0,3320,841,92,0,192,386,153,1027,476,554,5,327,87,0,160,99,1024,3,37,116.2,79
10/6/2016 10:00,8533,-1652,0,4736,783,34,0,189,471,173,925,591,554,5,348,86,0,170,99,1074,4,110,115.6,79
10/6/2016 11:00,10017,-2266,0,5212,784,34,49,248,435,967,998,535,555,8,327,85,0,163,98,1227,4,111,114.8,81
10/6/2016 12:00,10444,-2514,0,5231,813,120,103,120,559,949,849,521,554,9,319,84,0,163,97,1097,4,113,114.3,83
10/6/2016 13:00,11276,-1675,0,5228,827,359,16,92,607,947,794,541,553,7,330,87,1,163,97,1045,3,115,114.1,84
10/6/2016 14:00,10257,-2437,0,5265,870,61,94,146,510,944,998,501,554,9,345,94,0,162,96,1012,3,115,113.7,84
10/6/2016 15:00,10509,-1751,0,5280,6,66,36,59,523,956,897,817,555,10,341,84,0,177,96,1121,4,114,114,85
10/6/2016 16:00,9944,-863,0,5260,3,33,0,86,478,981,947,623,557,9,141,86,0,172,100,1081,4,112,116,84
10/6/2016 17:00,8384,-351,0,3581,0,34,35,93,469,907,902,544,556,5,0,29,0,175,16,1258,0,17,116.7,80
10/6/2016 18:00,7026,-231,0,2491,0,35,0,59,565,888,757,540,558,5,0,0,0,155,0,1068,0,0,116.9,81
10/6/2016 19:00,5935,7,0,970,0,23,0,123,553,887,914,571,410,5,0,0,0,131,0,1154,0,0,116.9,81
10/6/2016 20:00,5775,0,0,1497,0,13,0,101,532,898,817,569,33,4,0,0,0,58,0,1122,0,0,117.8,81
10/6/2016 21:00,5509,0,0,1411,0,13,0,75,431,892,850,541,32,4,0,0,0,56,0,1129,0,0,117.3,78
10/6/2016 22:00,5175,0,0,1271,0,13,0,46,368,894,849,551,32,4,0,0,0,57,0,990,0,0,117.7,78
10/6/2016 23:00,5690,0,0,1356,0,13,0,54,511,905,779,550,32,2,0,0,0,55,0,1355,0,0,118.5,77
10/7/2016 0:00,5570,0,0,1374,0,13,0,128,395,904,868,552,32,2,0,0,0,55,0,1174,0,0,118.6,78
10/7/2016 1:00,5411,0,0,1327,0,14,0,92,350,909,852,554,33,2,0,0,0,54,0,1174,0,0,119,78
10/7/2016 2:00,5563,0,0,1279,0,14,0,66,418,914,863,683,33,1,0,0,0,52,0,1192,0,0,119.5,79
10/7/2016 3:00,5866,0,0,1402,0,14,0,60,475,916,961,700,33,1,0,0,0,53,0,1184,0,0,119.4,78
10/7/2016 4:00,5237,0,0,1350,0,14,0,47,376,916,818,535,33,2,0,0,0,53,0,1027,0,0,119.5,78
10/7/2016 5:00,5624,0,0,1353,0,14,0,43,361,914,879,576,33,1,0,0,0,53,0,1373,0,0,119.4,78
10/7/2016 6:00,5441,0,0,1343,0,13,0,42,444,906,853,593,33,1,0,0,0,53,0,1178,0,0,118.8,79
10/7/2016 7:00,6479,0,0,1870,0,14,0,101,565,898,792,546,381,3,0,0,0,138,0,1189,0,0,117.9,79
10/7/2016 8:00,7964,-169,0,2980,0,34,0,158,445,872,715,504,461,7,369,0,0,157,440,1107,3,1,116.5,79
10/7/2016 9:00,7571,-344,0,3200,0,130,0,107,460,883,750,532,461,5,140,0,0,155,100,1050,2,16,116.4,79
10/7/2016 10:00,7749,-931,0,3327,2,61,0,90,341,947,744,489,464,5,0,0,0,167,100,991,3,132,116.2,80
10/7/2016 11:00,8543,-1139,0,3737,2,32,0,122,473,953,728,479,463,4,266,0,0,164,99,1197,4,132,115.5,80
10/7/2016 12:00,6963,-1704,0,3161,4,32,0,70,376,944,713,611,463,6,0,0,0,161,98,1117,3,133,115.3,81
10/7/2016 13:00,6795,-1782,0,3227,5,33,36,59,278,961,730,594,464,6,0,0,0,103,98,1044,3,132,115.3,81
10/7/2016 14:00,8332,-1657,0,3328,950,32,0,48,408,967,894,727,462,4,0,0,0,105,98,1058,3,131,115,81
10/7/2016 15:00,7584,-1399,0,3310,3,34,0,93,412,991,1056,652,462,5,0,0,0,99,97,1289,4,131,114.5,81
10/7/2016 16:00,6976,-1127,0,3305,2,34,37,63,274,989,841,577,463,8,0,0,0,102,98,1126,4,131,115.2,81
10/7/2016 17:00,5310,-528,0,1272,0,33,0,60,451,937,894,592,185,6,0,0,0,67,3,1164,4,47,115.7,81
10/7/2016 18:00,5456,-233,0,1420,0,32,0,58,467,899,905,574,33,4,0,0,0,57,0,1138,4,0,116.2,81
10/7/2016 19:00,5571,22,0,1437,0,24,0,73,442,899,862,562,33,3,0,0,0,56,0,1154,4,0,116.8,81
10/7/2016 20:00,5281,0,0,1296,0,14,0,92,327,898,850,559,32,3,0,0,0,56,0,1134,4,0,117.1,81
10/7/2016 21:00,5393,0,0,1340,0,13,0,58,368,900,889,569,32,2,0,0,0,55,0,1157,4,0,117.6,81
10/7/2016 22:00,5477,0,0,1347,0,13,0,34,508,908,894,521,32,2,0,0,0,54,0,1167,4,0,118.3,81
10/7/2016 23:00,5463,0,0,1367,0,14,0,31,397,919,927,539,33,1,0,0,0,53,0,1215,4,0,119.2,80
10/8/2016 0:00,5551,0,0,1468,0,14,0,48,321,921,928,555,33,1,0,0,0,52,0,1284,4,0,119.5,82
10/8/2016 1:00,5517,0,0,1321,0,14,0,56,452,920,992,546,33,0,0,0,0,51,0,1194,4,0,119.5,81
10/8/2016 2:00,5575,0,0,1418,0,14,0,55,469,915,847,649,33,1,0,0,0,51,0,1185,4,0,119.2,81
10/8/2016 3:00,5481,0,0,1332,0,14,0,54,340,919,906,690,33,0,0,0,0,51,0,1189,4,0,119.6,81
10/8/2016 4:00,5178,0,0,1065,0,13,0,34,408,921,920,557,33,1,0,0,0,51,0,1185,4,0,119.8,81
10/8/2016 5:00,5363,0,0,1264,0,14,0,46,471,917,857,549,112,1,0,0,0,68,0,1118,4,0,119.5,81
10/8/2016 6:00,6600,0,0,1674,0,14,0,247,384,907,938,543,453,5,85,0,0,154,0,1295,4,0,118.7,81
10/8/2016 7:00,9123,-64,0,3193,476,23,0,226,533,899,902,556,499,3,355,42,0,137,437,1236,5,5,118.1,81
10/8/2016 8:00,7854,-246,0,3297,261,36,0,188,343,766,812,499,555,4,364,43,0,123,100,1030,4,36,116.8,81
10/8/2016 9:00,5922,-1246,0,2864,2,36,34,187,419,33,735,605,556,8,363,43,0,80,98,1001,4,42,116,82
10/8/2016 10:00,8420,-1627,0,4710,5,38,39,86,485,979,821,671,556,8,353,42,0,112,99,1016,4,131,115.5,83
10/8/2016 11:00,7859,-2725,0,4361,10,33,0,69,299,959,1032,535,558,4,86,41,0,114,97,1042,3,134,114.8,84
10/8/2016 12:00,8269,-2683,0,4761,11,33,35,107,373,977,1017,574,559,4,0,41,0,104,96,1122,4,129,114.1,84
10/8/2016 13:00,7940,-2608,0,4187,9,82,0,62,426,969,841,604,560,6,0,41,0,111,96,1143,4,120,114.3,84
10/8/2016 14:00,7901,-2527,0,4298,10,33,52,46,323,993,898,672,560,6,0,41,0,108,97,1053,3,129,114.3,84
10/8/2016 15:00,7976,-2303,0,4320,8,33,0,56,297,982,771,653,561,6,0,41,0,102,97,1067,3,115,114.3,83
10/8/2016 16:00,8405,-1226,0,4115,3,34,0,57,381,963,813,601,560,7,0,40,0,106,79,1062,3,122,114,83
10/8/2016 17:00,4970,-485,0,1014,0,33,0,45,377,898,797,556,216,7,0,0,0,86,0,963,0,11,115.6,83
10/8/2016 18:00,5747,-182,0,1360,0,32,0,140,404,893,872,530,35,5,0,0,0,60,0,1223,0,0,116.4,82
10/8/2016 19:00,5736,21,0,1486,0,22,0,60,477,894,892,513,34,3,0,0,0,57,0,1147,0,0,117,80
10/8/2016 20:00,5449,0,0,1388,0,13,0,54,352,900,884,522,32,3,0,0,0,57,0,1156,0,0,117.8,80
10/8/2016 21:00,5174,0,0,1194,0,13,0,51,325,884,827,541,32,4,0,0,0,57,0,1138,0,0,116.8,79
10/8/2016 22:00,5473,0,0,1243,0,13,0,50,462,891,962,560,32,2,0,0,0,55,0,1143,0,0,117.5,79
10/8/2016 23:00,5332,0,0,1381,0,13,0,50,410,900,878,555,33,2,0,0,0,54,0,1055,0,0,118.3,79
10/9/2016 0:00,5498,0,0,1382,0,14,0,51,361,912,871,560,33,1,0,0,0,52,0,1368,0,0,119.2,78
10/9/2016 1:00,5453,0,0,1404,0,14,0,49,392,919,895,531,33,1,0,0,0,52,0,1194,0,0,119.8,78
10/9/2016 2:00,5296,0,0,1075,0,14,0,48,447,922,879,691,33,0,0,0,0,51,0,1098,0,0,120,78
