,,Hourly SiteSage  Data, 2018-02-02 16:39:00,Customer: ,Historic Green Village,Location: Bakery (F1)

Column name is Energy Monitor Channel Number-Circuit Name
Channel Columns contain energy usage(production) in watt hours for hour
Voltage is average voltage for hour

 Date/Time,"CH1-Bldg F1","CH3-PV Array F1","CH4-Plug: Front FridgeT","CH5-A/C: WSHP1","CH6-Range","CH8-Plug: Microwave","CH9-Wired: Dishwasher","CH10-Plug: Mixer","CH11-Plug: Fridge in Back","CH12-Plug: Front Display Case","CH13-Plug: Back Middle Freezer","CH14-Plug: Back Freezer near Wall","CH15-Lights: Indoor 1","CH16-DHW Gas Instant","CH17-Plug: Gas Oven","CH18-Plugs: Outlet 1","CH19-Plugs: Outlet 2","CH20-Plugs: Outlet 3","CH21-Plug: Front Small Fridge","CH22-Lights: Bath/Mechanical Room","CH23-Plug: Outdoor Receptacle","CH24-Lights: Outdoor 4",4065/Voltage,Outdoor Temp
2017-02-18 05:00:00,5477,0,0,1051,0,0,44,104,396,924,836,549,241,3,59,0,0,87,0,1411,0,0,120.1,61
2017-02-18 06:00:00,6329,0,0,1468,0,0,80,164,436,910,854,580,459,8,374,29,0,87,0,1195,2,7,119.0,60
2017-02-18 07:00:00,7973,-165,0,2641,0,0,0,304,554,890,788,718,461,4,356,43,0,89,512,1145,4,37,117.3,61
2017-02-18 08:00:00,7215,-561,0,2218,0,0,0,357,562,912,831,847,461,3,360,42,0,98,99,1236,4,35,116.2,62
2017-02-18 09:00:00,6020,-1590,0,2619,2,0,76,79,510,910,800,559,461,3,357,42,0,92,98,1131,4,35,115.7,65
2017-02-18 10:00:00,5940,-1975,0,2380,3,0,0,119,458,1019,992,563,462,3,362,42,0,114,99,1203,4,102,116.0,68
2017-02-18 11:00:00,8604,-906,0,3072,458,0,0,122,443,1009,789,577,461,7,348,41,1,99,98,1346,4,99,115.4,69
2017-02-18 12:00:00,8916,-435,0,3142,330,0,72,276,520,1004,743,589,462,6,341,41,0,102,98,1258,4,99,115.3,70
2017-02-18 13:00:00,8881,-463,0,3166,0,0,38,288,517,1006,747,693,461,10,333,41,1,98,97,1337,4,100,115.0,70
2017-02-18 14:00:00,9977,-858,0,3297,1305,26,117,385,423,1004,914,691,462,10,353,57,1,96,99,1260,4,106,115.6,67
2017-02-18 15:00:00,9127,-678,0,3434,1,0,40,298,551,1016,812,885,461,4,349,86,0,101,100,1275,4,111,116.9,69
2017-02-18 16:00:00,8451,-526,0,3506,0,56,40,168,503,1023,953,775,461,3,296,88,0,107,102,1146,3,114,117.8,68
2017-02-18 17:00:00,8290,-234,0,2063,923,37,138,165,556,990,1123,688,458,13,0,88,0,114,53,1379,2,64,117.8,68
2017-02-18 18:00:00,8250,-35,0,2889,149,0,78,96,576,963,1119,700,464,12,0,86,0,108,0,1381,0,0,118.3,67
2017-02-18 19:00:00,5038,0,0,479,0,0,0,47,569,940,896,744,145,1,0,0,0,93,0,1276,0,0,118.7,66
2017-02-18 20:00:00,5593,0,0,1231,0,0,0,83,576,945,870,626,33,0,0,0,0,91,0,1382,0,0,119.3,67
2017-02-18 21:00:00,5153,0,0,797,0,0,0,42,553,949,872,628,33,0,0,0,0,92,0,1393,0,0,120.0,68
2017-02-18 22:00:00,5229,0,0,1182,0,0,0,31,504,955,935,548,33,0,0,0,0,90,0,1226,0,0,120.7,68
2017-02-18 23:00:00,5134,0,0,899,0,0,0,74,400,952,899,591,33,0,0,0,0,88,0,1410,0,0,120.8,68
2017-02-19 00:00:00,5369,0,0,1101,0,0,0,57,359,957,1016,610,33,0,0,0,0,87,0,1418,0,0,121.2,68
2017-02-19 01:00:00,4941,0,0,773,0,0,0,13,462,950,909,602,34,0,0,0,0,86,0,1314,0,0,121.0,67
2017-02-19 02:00:00,5571,0,0,1201,0,0,0,71,521,952,904,739,33,0,0,0,0,87,0,1339,0,0,121.1,67
2017-02-19 03:00:00,5253,0,0,944,0,0,0,72,461,953,876,659,33,0,0,0,0,86,0,1398,0,0,121.1,68
2017-02-19 04:00:00,4848,0,0,938,0,0,0,16,390,954,897,603,33,1,0,0,0,86,0,1159,0,0,121.2,68
2017-02-19 05:00:00,4956,0,0,844,0,0,0,53,370,947,852,572,33,0,0,0,0,86,0,1423,0,0,120.8,68
2017-02-19 06:00:00,5154,0,0,1037,0,0,0,68,460,933,844,526,33,0,0,0,0,86,0,1395,0,0,119.8,68
2017-02-19 07:00:00,6508,-136,0,1861,0,0,0,183,487,911,834,581,327,3,209,0,0,88,0,1383,1,7,118.4,68
2017-02-19 08:00:00,7522,-539,0,2799,0,0,0,319,334,883,790,529,463,4,344,1,0,156,454,1338,5,36,116.2,68
2017-02-19 09:00:00,7168,-978,0,3069,2,0,0,383,451,920,799,510,463,6,351,0,0,157,128,1252,4,48,116.2,70
2017-02-19 10:00:00,6441,-1869,0,3140,5,0,40,156,476,983,775,586,462,4,341,0,0,160,98,1190,3,106,116.0,70
2017-02-19 11:00:00,6744,-2104,0,3522,5,0,0,149,444,986,848,510,463,2,367,0,0,155,100,1362,4,110,117.0,71
2017-02-19 12:00:00,6119,-2893,0,3607,10,0,0,234,331,987,843,523,465,2,152,0,0,157,101,1383,5,112,117.4,72
2017-02-19 13:00:00,4696,-3013,0,2575,8,0,0,69,310,1002,790,513,438,1,0,0,0,147,81,1291,3,111,118.3,73
2017-02-19 14:00:00,3969,-2673,0,1898,5,0,0,75,370,987,780,657,33,1,0,0,0,89,0,1173,0,0,118.0,73
2017-02-19 15:00:00,4799,-1977,0,2130,3,183,0,72,444,963,713,571,120,1,0,0,0,100,0,1262,0,0,117.1,73
2017-02-19 16:00:00,6344,-1064,0,2348,1,0,40,43,492,913,841,611,462,3,332,23,0,150,0,1130,2,0,117.7,72
2017-02-19 17:00:00,8048,-211,0,3360,0,0,0,58,441,909,798,759,462,2,313,0,0,153,0,1266,2,0,117.8,71
2017-02-19 18:00:00,6719,-31,0,1869,0,0,0,45,366,912,760,931,463,1,0,0,0,164,0,1302,0,0,118.6,69
2017-02-19 19:00:00,6752,0,0,2199,0,0,0,63,331,905,860,897,464,1,0,0,0,154,0,1196,0,0,118.3,69
2017-02-19 20:00:00,5778,0,0,1129,0,0,0,77,453,912,816,737,458,1,0,0,0,156,0,1296,0,0,118.8,66
2017-02-19 21:00:00,6384,0,0,1581,0,9,0,59,582,922,778,934,462,0,0,0,0,149,0,1212,0,0,119.6,64
2017-02-19 22:00:00,6478,0,0,1637,0,0,0,35,422,934,1009,902,463,0,0,0,0,152,0,1241,0,0,120.6,64
2017-02-19 23:00:00,5350,0,0,938,0,0,0,21,452,940,1036,750,108,0,0,0,0,90,0,1256,0,0,120.9,64
2017-02-20 00:00:00,5750,0,0,1563,0,0,0,50,453,943,860,640,33,0,0,0,0,88,0,1414,0,0,121.2,65
2017-02-20 01:00:00,5164,0,0,1108,0,0,0,52,501,939,927,556,33,0,0,0,0,87,0,1207,0,0,121.0,64
2017-02-20 02:00:00,4964,0,0,1171,0,0,0,28,390,933,776,584,33,0,0,0,0,87,0,1198,0,0,120.8,65
2017-02-20 03:00:00,5059,0,0,1258,0,0,0,24,366,931,889,556,33,0,0,0,0,87,0,1192,0,0,120.7,60
2017-02-20 04:00:00,4953,0,0,1180,0,0,0,54,372,931,802,554,33,0,0,0,0,87,0,1193,0,0,120.7,67
2017-02-20 05:00:00,5202,0,0,1246,0,0,0,55,498,921,819,540,33,0,0,0,0,87,0,1232,0,0,119.9,65
2017-02-20 06:00:00,5056,0,0,1171,0,0,0,26,368,903,783,539,33,1,0,0,0,87,0,1364,0,0,118.6,65
2017-02-20 07:00:00,5047,-128,0,661,0,0,0,260,419,893,758,531,350,2,173,0,0,87,0,1158,0,0,117.8,65
2017-02-20 08:00:00,6535,-518,0,1608,342,0,134,240,441,882,822,621,455,7,363,3,0,99,0,1249,2,19,116.4,69
2017-02-20 09:00:00,7408,-1792,0,3718,400,0,38,192,474,879,829,821,464,7,350,42,0,103,87,1138,3,35,115.6,69
2017-02-20 10:00:00,7769,-2664,0,3630,1210,54,39,272,458,996,879,588,463,3,302,43,0,107,433,1200,5,109,116.0,70
2017-02-20 11:00:00,7902,-3022,0,3913,1605,0,40,339,378,986,1003,697,464,2,356,83,0,103,99,1160,3,110,116.2,71
2017-02-20 12:00:00,7481,-3134,0,4108,543,0,80,223,457,991,854,822,465,5,369,103,0,100,100,1371,5,108,117.0,72
2017-02-20 13:00:00,7034,-2968,0,3634,9,0,82,421,550,1002,768,909,464,7,366,88,0,99,101,1384,5,109,117.4,74
2017-02-20 14:00:00,8249,-2635,0,4683,9,0,101,374,454,1000,880,958,464,7,339,97,0,110,100,1373,5,104,117.0,76
2017-02-20 15:00:00,8194,-1956,0,4421,6,6,0,335,490,993,769,935,465,6,336,87,0,108,101,1183,4,106,117.4,76
2017-02-20 16:00:00,9250,-1052,0,4680,3,0,121,206,438,1014,767,848,465,9,357,87,0,108,102,1164,4,106,117.5,73
2017-02-20 17:00:00,9066,-220,0,3772,0,0,0,367,419,999,863,844,464,5,345,87,0,106,102,1109,3,91,117.7,73
2017-02-20 18:00:00,8495,-34,0,3421,0,0,79,256,368,919,780,840,461,12,302,87,0,143,15,1259,2,0,117.5,72
2017-02-20 19:00:00,5654,0,0,1135,0,0,41,94,521,914,891,696,241,5,0,35,0,124,0,1160,0,6,117.6,70
2017-02-20 20:00:00,5438,0,0,851,0,0,0,54,660,935,978,661,33,0,0,0,0,90,0,1377,0,0,118.9,70
2017-02-20 21:00:00,5535,0,0,1270,0,0,0,23,542,940,889,628,33,0,0,0,0,91,0,1388,0,0,119.5,70
2017-02-20 22:00:00,5597,0,0,1176,0,0,0,61,510,943,1007,626,33,0,0,0,0,90,0,1393,0,0,119.9,69
2017-02-20 23:00:00,5227,0,0,1136,0,0,0,102,404,935,935,645,32,0,0,0,0,88,0,1215,0,0,119.4,69
2017-02-21 00:00:00,5312,0,0,1191,0,0,0,103,374,946,861,555,33,0,0,0,0,87,0,1412,0,0,120.2,69
2017-02-21 01:00:00,5706,0,0,1260,0,0,0,58,445,951,895,812,33,0,0,0,0,87,0,1414,0,0,120.9,69
2017-02-21 02:00:00,5194,0,0,820,0,0,0,21,512,954,924,650,34,1,0,0,0,85,0,1414,0,0,121.0,67
2017-02-21 03:00:00,5358,0,0,1114,0,0,0,50,480,955,860,615,33,1,0,0,0,86,0,1416,0,0,121.2,67
2017-02-21 04:00:00,5302,0,0,1161,0,0,0,63,391,955,954,604,33,0,0,0,0,86,0,1323,0,0,121.3,66
2017-02-21 05:00:00,4672,0,0,765,0,0,0,62,333,947,848,571,34,0,0,0,0,86,0,1255,0,0,120.7,66
2017-02-21 06:00:00,5353,0,0,1096,0,0,0,19,491,924,923,606,33,0,0,0,0,87,0,1387,0,0,119.1,66
2017-02-21 07:00:00,5249,-143,0,778,0,0,0,166,457,903,803,562,364,2,0,0,0,88,0,1354,0,0,117.5,67
2017-02-21 08:00:00,8367,-392,0,3151,0,0,0,382,495,923,835,555,456,11,357,67,1,94,493,1343,5,30,116.2,67
2017-02-21 09:00:00,7515,-1074,0,3228,2,0,32,365,475,978,1132,492,463,6,339,86,0,102,99,1162,4,37,116.0,68
2017-02-21 10:00:00,6404,-1352,0,2781,2,0,38,129,358,998,813,553,464,4,340,86,0,98,99,1172,4,93,116.2,70
2017-02-21 11:00:00,7846,-1421,0,3443,3,0,0,177,411,1028,958,577,465,5,337,86,0,106,99,1107,3,92,116.1,72
2017-02-21 12:00:00,7796,-2109,0,3751,7,82,38,123,456,1017,847,526,465,7,347,86,0,101,99,1357,5,92,116.3,72
2017-02-21 13:00:00,8250,-1854,0,3888,4,53,115,88,473,1045,863,753,465,6,322,86,0,118,100,1193,4,92,116.5,72
2017-02-21 14:00:00,8624,-1826,0,4432,4,43,0,129,422,1024,902,594,465,3,328,86,0,113,100,1265,4,91,116.5,72
2017-02-21 15:00:00,6976,-1212,0,2390,1,6,0,136,423,1044,895,516,458,2,362,86,0,101,100,1036,3,96,116.5,72
2017-02-21 16:00:00,6385,-774,0,2158,1,0,0,108,435,1034,843,520,455,2,234,87,0,149,88,1138,3,98,117.0,72
2017-02-21 17:00:00,6196,-307,0,1822,0,0,0,24,329,1007,857,555,461,2,0,81,0,158,0,1217,0,4,117.4,72
2017-02-21 18:00:00,6370,-47,0,1552,0,136,0,118,391,937,906,579,456,3,0,19,0,163,0,1366,0,0,117.3,72
2017-02-21 19:00:00,6539,0,0,1744,0,0,0,79,382,922,911,604,460,0,0,0,0,156,0,1371,0,0,117.2,71
2017-02-21 20:00:00,6101,0,0,1467,0,0,0,18,468,931,856,586,460,1,0,0,0,153,0,1396,0,0,118.7,70
2017-02-21 21:00:00,5954,0,0,1339,0,0,0,51,505,941,939,566,410,0,0,0,0,157,0,1296,0,0,119.8,70
2017-02-21 22:00:00,5144,0,0,746,0,0,0,110,524,951,896,587,33,0,0,0,0,93,0,1404,0,0,120.6,71
2017-02-21 23:00:00,5247,0,0,1163,0,0,0,93,389,947,842,561,33,0,0,0,0,89,0,1349,0,0,120.4,69
2017-02-22 00:00:00,5036,0,0,733,0,0,0,66,496,951,935,619,33,0,0,0,0,85,0,1314,0,0,120.8,69
2017-02-22 01:00:00,5666,0,0,1148,0,0,0,41,530,952,962,736,33,0,0,0,0,87,0,1421,0,0,121.0,69
2017-02-22 02:00:00,5339,0,0,1158,0,0,0,29,477,954,860,584,34,0,0,0,0,86,0,1420,0,0,121.2,69
2017-02-22 03:00:00,5351,0,0,1162,0,0,0,53,403,956,901,577,34,0,0,0,0,86,0,1419,0,0,121.2,69
2017-02-22 04:00:00,4980,0,0,705,0,0,0,60,435,954,939,546,33,0,0,0,0,85,0,1418,0,0,121.2,69
2017-02-22 05:00:00,5367,0,0,1195,0,0,0,59,515,944,822,529,33,0,0,0,0,87,0,1404,0,0,120.6,68
2017-02-22 06:00:00,5210,0,0,1053,0,0,0,38,502,924,1037,541,33,0,0,0,0,88,0,1218,0,0,119.2,67
2017-02-22 07:00:00,5187,-54,0,721,113,0,0,26,441,903,889,558,231,8,0,0,0,93,0,1366,0,0,117.7,65
2017-02-22 08:00:00,7621,-174,0,2290,682,0,39,189,408,886,774,483,453,9,186,0,0,100,464,1067,2,33,116.0,65
2017-02-22 09:00:00,7776,-260,0,2864,142,0,38,247,463,952,895,554,462,5,356,9,0,96,98,1059,3,49,115.6,66
2017-02-22 10:00:00,8109,-609,0,2945,0,19,76,272,480,996,864,922,462,3,359,0,0,97,99,1375,4,113,116.3,67
2017-02-22 11:00:00,8072,-1659,0,3587,4,0,32,166,489,1047,835,768,464,2,364,18,0,109,100,1381,5,112,116.6,68
2017-02-22 12:00:00,7155,-2411,0,3228,6,30,48,197,471,1037,784,856,466,3,372,87,0,102,101,1236,3,117,117.7,69
2017-02-22 13:00:00,8348,-1566,0,3331,2,38,0,199,477,1056,798,986,465,1,374,88,0,116,102,1405,5,117,118.0,70
2017-02-22 14:00:00,8401,-1141,0,3107,1,25,0,279,485,1058,789,844,464,2,373,88,0,100,103,1406,5,118,118.3,68
2017-02-22 15:00:00,8479,-996,0,3423,1,0,38,213,440,1041,777,894,464,3,280,88,0,108,103,1305,4,116,118.2,69
2017-02-22 16:00:00,7017,-794,0,2516,0,0,41,116,412,1032,872,745,464,2,0,89,0,102,103,1406,5,117,118.4,69
2017-02-22 17:00:00,5650,-501,0,930,0,133,0,107,473,988,845,686,328,1,0,89,0,133,8,1390,0,15,118.3,69
2017-02-22 18:00:00,6215,-45,0,1339,0,0,0,64,636,949,837,758,455,1,0,73,0,149,0,1220,0,0,118.9,70
2017-02-22 19:00:00,6739,0,0,1353,0,6,0,45,648,935,1037,903,457,0,0,43,0,150,0,1398,0,0,118.7,68
2017-02-22 20:00:00,6844,0,0,1404,0,0,0,59,670,939,1035,957,458,0,0,44,0,147,0,1405,0,0,119.3,68
2017-02-22 21:00:00,6777,0,0,1436,0,0,0,59,591,943,1066,885,458,0,0,35,0,152,0,1419,0,0,119.8,68
2017-02-22 22:00:00,5927,0,0,1030,0,0,0,78,526,950,1059,842,176,0,0,0,0,111,0,1416,0,0,120.5,66
2017-02-22 23:00:00,5732,0,0,1225,0,0,0,104,551,954,943,677,33,0,0,0,0,88,0,1413,0,0,120.7,64
2017-02-23 00:00:00,5553,0,0,1192,0,0,0,38,581,959,947,690,33,0,0,0,0,86,0,1262,0,0,121.2,63
2017-02-23 01:00:00,5097,0,0,765,0,0,0,31,423,956,945,650,33,0,0,0,0,86,0,1431,0,0,121.2,63
2017-02-23 02:00:00,5494,0,0,1156,0,0,0,60,466,956,951,621,33,0,0,0,0,86,0,1425,0,0,121.2,63
2017-02-23 03:00:00,5746,0,0,1100,0,0,0,59,581,953,1002,754,33,0,0,0,0,86,0,1419,0,0,121.0,63
2017-02-23 04:00:00,5289,0,0,786,0,0,0,59,489,952,912,770,33,0,0,0,0,85,0,1418,0,0,121.0,63
2017-02-23 05:00:00,5280,0,0,1105,0,0,0,39,399,946,874,630,33,1,0,0,0,86,0,1408,0,0,120.7,63
2017-02-23 06:00:00,4653,0,0,673,0,0,0,24,455,924,836,574,33,0,0,0,0,86,0,1225,0,0,119.2,64
2017-02-23 07:00:00,5046,-135,0,851,24,0,40,51,558,906,848,620,181,4,0,0,0,90,0,1025,0,0,117.8,65
2017-02-23 08:00:00,7299,-400,0,1729,617,56,38,157,565,897,943,613,451,12,225,34,0,97,486,1062,2,33,116.4,64
2017-02-23 09:00:00,7939,-1222,0,3785,252,0,75,212,455,891,789,614,463,5,353,85,0,105,98,1332,4,34,115.5,67
2017-02-23 10:00:00,8265,-825,0,2892,1016,6,37,201,315,965,733,548,464,5,357,86,0,99,99,1259,4,104,116.0,69
2017-02-23 11:00:00,9823,-1254,0,4068,1430,0,38,233,449,977,797,510,464,5,321,85,1,115,99,1182,4,101,115.7,69
2017-02-23 12:00:00,9838,-1437,0,4454,941,29,0,420,435,999,835,669,464,6,318,86,0,108,99,1217,4,101,116.1,70
2017-02-23 13:00:00,9034,-1849,0,3911,1126,0,31,330,439,1024,853,523,464,7,340,87,0,102,101,1089,3,109,117.1,70
2017-02-23 14:00:00,9975,-2672,0,4740,1282,0,0,292,451,1021,978,599,464,4,326,87,0,105,101,1386,4,110,117.3,71
2017-02-23 15:00:00,10535,-2008,0,4754,1411,0,40,174,435,1027,811,770,462,8,362,86,1,103,101,1385,5,107,117.0,73
2017-02-23 16:00:00,10857,-876,0,4349,753,0,38,251,460,1025,810,669,462,6,357,86,1,96,100,1330,4,104,116.3,74
2017-02-23 17:00:00,8752,-223,0,3604,1,0,114,138,484,946,761,753,463,7,357,87,0,138,42,1197,3,15,117.2,75
2017-02-23 18:00:00,8229,-39,0,3385,0,0,39,126,493,920,854,749,463,6,320,87,0,153,0,1045,2,15,117.7,73
2017-02-23 19:00:00,7438,0,0,2572,0,0,39,81,661,904,767,685,465,5,0,49,0,169,0,1355,0,23,117.0,73
2017-02-23 20:00:00,6765,0,0,1384,0,133,0,60,790,916,882,686,457,2,0,0,0,170,0,1374,0,0,118.0,73
2017-02-23 21:00:00,6693,0,0,1436,0,0,0,134,667,927,1096,812,376,1,0,0,0,158,0,1381,0,0,119.1,73
2017-02-23 22:00:00,5602,0,0,793,0,0,0,76,759,942,948,765,33,0,0,0,0,87,0,1402,0,0,120.1,72
2017-02-23 23:00:00,5945,0,0,1297,0,0,0,63,668,946,965,722,33,0,0,0,0,86,0,1408,0,0,120.5,72
2017-02-24 00:00:00,5559,0,0,1306,0,0,0,57,484,944,1035,634,33,0,0,0,0,85,0,1252,0,0,120.5,71
2017-02-24 01:00:00,4815,0,0,742,0,0,0,57,519,951,928,572,33,0,0,0,0,84,0,1094,0,0,121.1,70
2017-02-24 02:00:00,5570,0,0,1183,0,0,0,31,585,952,918,586,33,1,0,0,0,84,0,1426,0,0,121.2,68
2017-02-24 03:00:00,5515,0,0,1265,0,0,0,28,544,950,865,584,33,0,0,0,0,84,0,1421,0,0,121.0,68
2017-02-24 04:00:00,5226,0,0,1050,0,0,0,59,440,945,874,543,33,0,0,0,0,82,0,1410,0,0,120.6,66
2017-02-24 05:00:00,5085,0,0,932,0,0,0,59,419,934,870,559,33,0,0,0,0,83,0,1393,0,0,120.0,66
2017-02-24 06:00:00,5347,0,0,1174,0,0,0,57,524,916,846,587,33,0,0,0,0,84,0,1313,0,0,118.6,67
2017-02-24 07:00:00,4605,-179,0,763,0,0,0,47,517,903,830,513,184,3,0,0,0,90,0,945,0,0,117.7,67
2017-02-24 08:00:00,8302,-591,0,3517,0,69,0,388,392,881,782,589,460,4,342,7,0,92,469,1350,5,34,116.0,68
2017-02-24 09:00:00,6844,-906,0,2351,1,26,39,227,477,940,783,757,465,4,359,42,0,96,98,1343,4,69,115.7,69
2017-02-24 10:00:00,7393,-1409,0,3157,3,10,0,150,474,979,873,757,464,2,350,42,0,107,98,1347,4,86,115.6,69
2017-02-24 11:00:00,6561,-2798,0,2881,7,0,0,92,358,1026,1028,836,464,3,364,42,0,111,99,1273,4,91,116.3,70
2017-02-24 12:00:00,7265,-3170,0,3319,8,40,0,155,476,1046,1113,977,464,1,362,41,0,117,99,1261,4,88,116.0,72
2017-02-24 13:00:00,7307,-3045,0,3440,342,0,0,126,533,1047,941,734,464,2,357,42,0,114,99,1186,4,86,116.0,73
2017-02-24 14:00:00,7744,-2689,0,3662,7,0,0,91,478,1040,827,799,464,5,365,42,0,94,100,1285,4,84,116.3,74
2017-02-24 15:00:00,8845,-2038,0,4262,4,0,0,137,422,1035,794,926,465,4,366,42,0,95,100,1130,4,83,116.3,73
2017-02-24 16:00:00,8663,-1096,0,3539,2,0,114,136,287,1015,783,783,465,9,59,42,0,98,100,1132,3,85,116.5,72
2017-02-24 17:00:00,7178,-246,0,2098,0,0,0,199,472,1006,795,808,461,4,0,24,0,117,39,1207,1,11,117.3,72
2017-02-24 18:00:00,6633,-41,0,1862,0,0,0,121,481,996,829,721,462,2,0,0,0,98,0,1220,0,0,117.6,70
2017-02-24 19:00:00,5830,0,0,950,0,0,0,75,472,922,927,939,450,2,0,0,0,150,0,942,0,0,117.1,69
2017-02-24 20:00:00,5563,0,0,868,0,0,0,46,522,932,834,827,501,2,0,0,0,148,0,1060,0,0,118.3,69
2017-02-24 21:00:00,6205,0,0,1348,0,0,0,85,631,939,974,677,543,1,0,0,0,157,0,1104,0,0,119.2,68
2017-02-24 22:00:00,5206,0,0,817,0,0,0,64,617,944,1012,654,96,0,0,0,0,99,0,1077,0,0,119.7,67
2017-02-24 23:00:00,5210,0,0,1266,0,0,0,65,433,946,885,581,33,0,0,0,0,93,0,1094,0,0,120.1,66
2017-02-25 00:00:00,5526,0,0,1229,0,0,0,64,450,952,893,632,33,0,0,0,0,89,0,1413,0,0,120.6,66
2017-02-25 01:00:00,4991,0,0,798,0,0,0,38,544,960,880,576,34,0,0,0,0,88,0,1262,0,0,121.2,66
2017-02-25 02:00:00,5236,0,0,1155,0,0,0,30,535,961,924,636,34,0,0,0,0,87,0,1084,0,0,121.3,66
2017-02-25 03:00:00,5192,0,0,805,0,0,0,49,397,961,902,737,34,0,0,0,0,87,0,1436,0,0,121.5,66
2017-02-25 04:00:00,5747,0,0,1210,0,0,0,60,509,959,918,739,109,0,0,0,0,87,0,1429,0,0,121.4,66
2017-02-25 05:00:00,7794,0,0,2730,0,0,0,278,582,941,870,544,464,9,268,32,0,142,0,1399,1,0,120.5,65
2017-02-25 06:00:00,7918,0,0,2724,0,0,0,311,615,921,858,617,462,2,346,44,0,154,0,1278,2,0,119.3,65
2017-02-25 07:00:00,7641,-142,0,2845,0,0,85,336,539,902,838,524,463,7,339,43,0,169,0,1100,2,25,117.9,66
2017-02-25 08:00:00,7681,-585,0,2820,0,0,0,398,570,895,850,609,463,7,332,86,0,160,502,1031,4,35,116.0,66
2017-02-25 09:00:00,6749,-1312,0,2884,2,0,0,101,467,879,905,592,463,2,343,85,0,106,97,1337,4,35,115.6,68
2017-02-25 10:00:00,5990,-2761,0,3340,8,0,0,124,407,975,779,486,461,3,310,85,0,96,97,1344,4,98,115.2,69
2017-02-25 11:00:00,7004,-3079,0,3580,9,0,0,157,433,978,769,743,464,2,360,86,0,102,99,1359,5,103,116.2,71
2017-02-25 12:00:00,6760,-3194,0,3455,10,0,21,256,493,997,781,603,464,5,357,86,0,99,100,1368,5,100,116.5,72
2017-02-25 13:00:00,7262,-3088,0,3738,10,7,93,124,624,1009,798,751,465,5,366,86,0,98,100,1191,3,99,116.5,72
2017-02-25 14:00:00,8037,-2744,0,3760,7,0,34,227,379,1004,739,823,465,5,359,86,0,98,100,1357,5,99,116.5,72
2017-02-25 15:00:00,9170,-2062,0,4238,4,0,0,190,550,1006,881,719,465,8,361,86,0,98,100,1363,5,98,116.4,71
2017-02-25 16:00:00,8909,-1108,0,4089,3,0,0,162,459,1015,776,583,466,5,114,86,0,114,100,1361,5,100,116.5,71
2017-02-25 17:00:00,6991,-234,0,2007,0,0,0,193,451,985,769,572,459,4,0,59,0,110,50,1272,2,65,117.0,72
2017-02-25 18:00:00,6144,-35,0,1451,0,0,0,105,410,929,818,598,460,4,0,43,0,106,0,1362,0,0,117.7,71
2017-02-25 19:00:00,7101,0,0,1185,1036,60,0,191,513,921,957,628,452,4,0,14,0,153,0,1212,0,0,117.7,71
2017-02-25 20:00:00,7289,0,0,1833,584,0,0,60,613,929,950,652,456,0,0,0,0,156,0,1386,0,0,118.5,71
2017-02-25 21:00:00,6820,0,0,1883,0,0,0,19,575,939,850,881,418,1,0,0,0,145,0,1404,0,0,119.6,71
2017-02-25 22:00:00,5844,0,0,1415,0,0,0,89,509,943,832,646,34,0,0,0,0,93,0,1396,0,0,120.2,71
2017-02-25 23:00:00,5305,0,0,1240,0,0,0,64,417,944,835,625,34,0,0,0,0,90,0,1305,0,0,120.5,70
2017-02-26 00:00:00,5405,0,0,1252,0,0,0,16,356,949,867,816,34,0,0,0,0,88,0,1310,0,0,121.0,69
2017-02-26 01:00:00,5438,0,0,1266,0,0,0,73,525,947,859,661,33,0,0,0,0,87,0,1251,0,0,121.0,68
2017-02-26 02:00:00,5392,0,0,1183,0,0,0,69,499,942,859,561,34,0,0,0,0,87,0,1415,0,0,120.6,68
2017-02-26 03:00:00,5165,0,0,1194,0,0,0,8,379,939,836,535,33,0,0,0,0,86,0,1405,0,0,120.4,68
2017-02-26 04:00:00,5120,0,0,1174,0,0,0,67,363,936,847,553,33,0,0,0,0,86,0,1302,0,0,120.5,68
2017-02-26 05:00:00,5275,0,0,1178,0,0,0,69,468,928,830,556,104,0,0,0,0,87,0,1285,0,0,120.0,67
2017-02-26 06:00:00,8156,0,0,1337,1385,0,42,256,590,921,870,678,457,4,256,0,0,104,368,1376,3,2,118.8,65
2017-02-26 07:00:00,9234,-147,0,3423,841,0,40,240,460,896,871,678,464,6,347,0,0,157,178,1194,3,0,117.3,64
2017-02-26 08:00:00,7113,-747,0,2653,0,0,78,513,412,873,766,534,464,8,350,0,0,166,98,1286,4,0,115.8,65
2017-02-26 09:00:00,6055,-1981,0,2606,3,0,38,406,498,891,875,558,463,4,340,41,0,167,97,1218,4,13,115.5,65
2017-02-26 10:00:00,4586,-2912,0,1749,4,0,0,213,519,989,809,619,460,3,364,42,0,147,99,1182,4,102,116.4,66
2017-02-26 11:00:00,4658,-3264,0,1954,8,0,0,101,595,997,812,765,451,1,365,42,0,90,99,1264,4,106,116.5,67
2017-02-26 12:00:00,4259,-3362,1,1886,8,0,0,120,553,1003,783,620,458,0,176,40,0,93,88,1199,4,114,116.9,69
2017-02-26 13:00:00,3524,-3220,2,1493,7,0,0,62,486,937,795,536,110,2,0,0,0,91,0,1306,0,48,117.2,71
2017-02-26 14:00:00,3361,-2835,0,1567,5,0,0,57,528,921,798,541,32,1,0,0,0,90,0,959,0,36,117.3,72
