,,Hourly SiteSage  Data, 2016-10-28 20:37:00,Customer: ,Historic Green Village @AMI

Column name is Energy Monitor Channel Number-Circuit Name
Channel Columns contain energy usage(production) in watt hours for hour
Voltage is average voltage for hour

 Date/Time,"CH1-Bldg F1","CH2-Bldg F1","CH3-Solar Input (F1)","CH4-No CT","CH5-WSHP","CH6-Range","CH7-Range","CH8-Microwave","CH9-Dishwasher","CH10-Mixer","CH11-Fridge in Back","CH12-Front Display Case","CH13-Back Middle Freezer","CH14-Back Freezer near Wall","CH15-Lighting{1}","CH16-Gas Water Heater","CH17-Gas Convection Oven","CH18-Receptacle 1","CH19-Receptacle 2","CH20-Receptacle 3","CH21-Front Small Fridge","CH22-Bath/Mechanical Room","CH23-Outdoor Receptacle","CH24-Lighting Outdoor",Outdoor Temp
2013-05-24 20:00:00,1900,1818,4,0,964,4,0,24,0,1,352,424,736,543,34,2,0,0,0,33,0,7,0,0,81
2013-05-24 21:00:00,1640,1548,37,0,786,5,0,13,0,1,242,415,816,477,33,1,0,0,0,35,0,6,0,0
2013-05-24 22:00:00,1673,1496,38,0,529,5,0,14,0,1,387,418,827,545,34,1,0,0,0,34,0,6,0,0
2013-05-24 23:00:00,1642,1624,39,0,769,5,0,14,0,1,240,441,773,510,35,1,0,0,0,35,0,6,0,0,79
2013-05-25 00:00:00,1769,1699,38,0,948,3,0,14,0,1,322,452,842,558,35,1,0,0,0,34,0,6,0,0
2013-05-25 01:00:00,1566,1604,39,0,461,3,0,14,0,1,306,444,881,726,36,1,0,0,0,34,0,6,0,0
2013-05-25 02:00:00,1897,1698,38,0,912,2,0,14,0,1,253,445,1007,545,36,1,0,0,0,35,0,6,0,0,79
2013-05-25 03:00:00,1972,1765,39,0,1042,2,0,14,0,1,385,463,955,564,36,1,0,0,0,35,0,6,0,0
2013-05-25 04:00:00,1355,1358,39,0,377,1,0,14,0,1,237,435,774,547,36,1,0,0,0,34,0,6,0,0
2013-05-25 05:00:00,1794,1672,39,0,955,1,0,14,0,1,319,449,907,555,36,2,0,0,0,35,0,7,0,0,75
2013-05-25 06:00:00,1604,1426,-27,0,483,1,0,20,0,1,355,456,889,536,37,2,0,0,0,34,0,7,0,0
2013-05-25 07:00:00,1543,1497,-248,0,792,3,0,33,0,1,243,447,767,531,37,2,0,0,0,36,0,9,0,0
2013-05-25 08:00:00,1330,1126,-1034,0,898,5,0,32,0,2,357,451,856,509,36,2,0,0,0,37,0,8,0,0,79
2013-05-25 09:00:00,2601,2462,-2229,0,2669,534,523,45,0,228,432,406,755,491,530,4,0,0,0,68,0,47,106,297
2013-05-25 10:00:00,1912,1988,-2885,2,2553,95,88,52,0,102,442,608,826,446,578,3,0,0,0,78,0,44,140,280
2013-05-25 11:00:00,2601,2798,-3274,2,3107,613,601,50,0,146,276,606,845,473,577,3,0,0,0,67,0,42,139,300,86
2013-05-25 12:00:00,2636,2711,-3444,2,3480,34,26,241,43,91,412,838,848,519,575,3,0,0,0,80,0,51,142,392
2013-05-25 13:00:00,3833,3630,-3504,2,3599,873,860,38,84,89,380,455,1115,504,574,3,0,0,1,81,0,53,142,364
2013-05-25 14:00:00,3586,3739,-3352,1,4167,397,386,39,46,80,401,876,1425,694,574,4,0,0,1,78,0,46,145,253,89
2013-05-25 15:00:00,3405,3290,-3071,1,4345,246,237,108,91,75,399,690,1264,606,574,3,0,0,1,97,1,44,145,238
2013-05-25 16:00:00,2878,2938,-2541,0,3713,9,4,38,0,80,438,607,1024,527,573,4,0,0,1,78,0,48,143,245
2013-05-25 17:00:00,2957,3141,-1808,0,3364,7,1,38,42,30,473,724,886,470,575,4,0,0,1,75,0,47,122,264,93
2013-05-25 18:00:00,2081,1977,-722,0,1191,3,0,35,0,1,382,477,903,498,164,2,0,0,0,39,0,13,30,13
2013-05-25 19:00:00,2088,1789,-233,0,922,5,0,33,0,1,431,419,893,534,34,1,0,0,0,37,0,8,0,0
2013-05-25 20:00:00,1920,1821,-3,0,958,6,0,24,0,0,333,409,763,517,33,1,0,0,0,37,0,7,0,0,84
2013-05-25 21:00:00,1534,1519,32,0,670,6,0,12,0,0,222,411,746,484,32,1,0,0,0,38,0,5,0,0
2013-05-25 22:00:00,1620,1560,33,0,579,6,0,13,0,0,303,409,742,500,32,1,0,0,0,38,0,5,0,0
2013-05-25 23:00:00,1755,1629,35,0,886,6,0,13,0,0,259,407,876,521,32,1,0,0,0,38,0,6,0,0,76
2013-05-26 00:00:00,1686,1386,37,0,517,6,0,13,0,1,338,409,947,493,33,1,0,0,0,39,0,6,0,0
2013-05-26 01:00:00,1613,1590,38,0,733,6,0,13,0,1,231,418,802,529,33,1,0,0,0,39,0,6,0,0
2013-05-26 02:00:00,1530,1379,38,0,454,6,0,14,0,1,331,417,833,512,34,1,0,0,0,38,0,6,0,0,72
2013-05-26 03:00:00,1641,1577,38,0,827,5,0,14,0,1,279,425,796,529,35,1,0,0,0,39,0,6,0,0
2013-05-26 04:00:00,1458,1543,38,0,418,6,0,14,0,1,290,424,820,728,34,1,0,0,0,38,0,6,0,0
2013-05-26 05:00:00,1537,1551,38,0,668,5,0,14,0,1,266,438,793,590,35,1,0,0,0,39,0,6,0,0,70
2013-05-26 06:00:00,1630,1480,-32,0,730,5,0,20,0,1,289,432,849,497,35,1,0,0,0,39,0,7,0,0
2013-05-26 07:00:00,1493,1370,-250,0,623,5,0,34,0,1,341,430,718,521,37,2,0,0,0,40,0,9,0,0
2013-05-26 08:00:00,1515,1328,-1076,0,393,334,326,34,0,196,296,405,812,534,222,2,0,0,0,39,0,25,16,23,73
2013-05-26 09:00:00,2127,2172,-2370,1,1823,732,717,40,0,89,295,428,681,497,559,3,0,0,0,60,0,65,116,518
2013-05-26 10:00:00,2080,1999,-2829,1,2338,291,280,68,0,69,370,653,930,448,579,3,0,0,0,85,0,56,117,500
2013-05-26 11:00:00,1623,1647,-3122,3,1822,237,229,41,0,125,280,452,907,505,580,3,0,0,0,151,0,65,117,490,80
2013-05-26 12:00:00,2111,1764,-3507,4,2218,454,445,49,0,88,424,410,902,463,578,4,193,0,0,155,0,59,115,549
2013-05-26 13:00:00,2706,2675,-3508,3,3185,857,840,40,59,145,389,422,635,520,578,2,171,0,0,157,0,58,116,503
2013-05-26 14:00:00,1899,2017,-3513,4,2820,502,489,49,0,66,195,390,719,470,577,3,0,0,0,148,0,59,117,453,87
2013-05-26 15:00:00,1967,2266,-2515,1,2529,145,137,40,0,21,406,667,617,474,574,3,0,0,0,150,0,58,117,461
2013-05-26 16:00:00,1838,1923,-1857,0,1936,8,1,39,0,1,257,462,774,457,449,2,0,0,0,129,0,61,117,426
2013-05-26 17:00:00,1653,1545,-1063,0,1689,6,0,33,0,1,341,408,656,476,34,1,0,0,0,53,0,10,8,28,88
2013-05-26 18:00:00,1501,1571,-672,0,1105,6,0,33,0,1,240,407,727,704,35,1,0,0,0,49,0,9,0,0
2013-05-26 19:00:00,1716,1559,-239,0,886,6,0,33,0,0,319,385,723,495,35,2,0,0,0,48,0,9,0,0
2013-05-26 20:00:00,1816,1754,-12,0,1156,6,0,24,0,0,316,392,686,491,34,1,0,0,0,47,0,7,0,0,80
2013-05-26 21:00:00,1547,1520,36,0,761,6,0,13,0,0,213,410,746,453,33,1,0,0,0,47,0,6,0,0
2013-05-26 22:00:00,1649,1618,37,0,836,6,0,13,0,0,340,410,670,487,33,1,0,0,0,47,0,6,0,0
2013-05-26 23:00:00,1611,1530,38,0,831,6,0,13,0,1,226,405,829,498,34,1,0,0,0,48,0,6,0,0,75
2013-05-27 00:00:00,1672,1526,38,0,847,6,0,14,0,1,323,409,764,469,35,1,0,0,0,50,0,6,0,0
2013-05-27 01:00:00,1784,1615,38,0,892,5,0,14,0,1,277,393,933,525,34,1,0,0,0,51,0,6,0,0
2013-05-27 02:00:00,1616,1542,38,0,845,6,0,14,0,1,232,415,817,496,35,1,0,0,0,52,0,6,0,0,71
2013-05-27 03:00:00,1519,1513,38,0,725,5,0,14,0,1,327,475,685,480,35,1,0,0,0,51,0,6,0,0
2013-05-27 04:00:00,1524,1532,38,0,743,6,0,13,0,1,211,454,811,518,34,1,0,0,0,51,0,6,0,0
2013-05-27 05:00:00,1529,1513,38,0,739,5,0,14,0,1,335,472,659,484,35,1,0,0,0,51,0,6,0,0,69
2013-05-27 06:00:00,1574,1491,-21,0,871,5,0,18,0,1,243,415,794,462,35,1,0,0,0,52,0,7,0,0
2013-05-27 07:00:00,1420,1357,-292,0,814,5,0,34,0,1,262,385,680,501,36,1,0,0,0,52,0,9,0,0
2013-05-27 08:00:00,1895,1709,-829,0,922,241,232,34,0,183,344,379,744,716,177,2,0,0,0,51,0,25,0,131,72
2013-05-27 09:00:00,1921,1647,-2242,1,1454,280,271,40,73,81,314,479,937,505,579,3,0,0,0,89,8,56,0,526
2013-05-27 10:00:00,2149,2185,-2933,2,1922,737,722,39,0,92,289,574,800,496,580,3,0,7,0,91,15,65,81,482
2013-05-27 11:00:00,1678,1679,-3307,3,2153,105,98,40,0,77,337,584,788,557,580,3,147,4,0,94,13,67,116,513,81
2013-05-27 12:00:00,2279,2119,-2773,2,2836,10,4,41,35,90,316,452,762,530,577,3,327,2,0,86,9,61,115,566
2013-05-27 13:00:00,2967,2555,-2838,1,3462,131,123,39,0,106,388,665,1197,490,576,3,362,3,0,100,15,60,116,461
2013-05-27 14:00:00,2319,2427,-3386,3,3170,203,195,39,0,78,418,463,972,501,577,4,2,219,1,94,15,60,116,468,87
2013-05-27 15:00:00,2265,3371,-3036,2,3327,215,207,39,0,80,278,560,709,463,579,3,0,950,3,107,16,61,116,467
2013-05-27 16:00:00,2189,2868,-2537,1,2689,143,135,39,26,90,209,430,689,516,578,3,0,564,2,86,16,54,116,456
2013-05-27 17:00:00,2945,2952,-1757,0,2915,130,123,40,13,56,322,560,956,451,576,3,0,2,0,85,15,58,115,497,89
2013-05-27 18:00:00,2188,2267,-696,0,1370,41,34,36,40,1,283,583,836,495,357,2,0,0,0,73,14,36,10,280
2013-05-27 19:00:00,2215,1974,-223,0,1359,6,0,32,0,0,392,458,852,524,34,1,0,0,0,47,11,8,0,0
2013-05-27 20:00:00,1837,1744,1,0,838,6,0,25,0,0,295,464,769,474,33,1,0,0,0,47,12,7,0,0,84
2013-05-27 21:00:00,1532,1512,33,0,438,6,0,13,0,0,262,451,820,568,33,1,0,0,0,47,12,6,0,0
2013-05-27 22:00:00,1924,1936,37,0,993,6,0,13,0,0,332,411,864,738,33,1,0,0,0,48,12,6,0,0
2013-05-27 23:00:00,1817,1587,37,0,735,6,0,13,0,1,239,414,1008,522,33,1,0,0,0,48,12,6,0,0,77
2013-05-28 00:00:00,1573,1476,37,0,567,6,0,13,0,1,306,420,808,547,33,1,0,0,0,48,13,6,0,0
2013-05-28 01:00:00,1605,1591,38,0,852,5,0,14,0,1,234,423,769,525,34,1,0,0,0,49,13,6,0,0
2013-05-28 02:00:00,1576,1414,38,0,464,6,0,14,0,1,344,418,835,523,35,1,0,0,0,49,14,6,0,0,73
2013-05-28 03:00:00,1596,1537,38,0,690,6,0,14,0,1,268,430,791,519,35,1,0,0,0,50,14,6,0,0
2013-05-28 04:00:00,1625,1463,38,0,564,5,0,14,0,1,298,417,855,527,35,1,0,0,0,50,15,7,0,0
2013-05-28 05:00:00,1435,1419,38,0,446,5,0,14,0,1,271,436,759,538,35,1,0,0,0,49,15,6,0,0,72
2013-05-28 06:00:00,1735,1585,-19,0,930,5,0,18,0,1,283,424,842,497,35,1,0,0,0,50,14,7,0,0
2013-05-28 07:00:00,1307,1250,-256,0,391,5,0,33,0,1,278,412,698,539,36,2,0,0,0,52,14,9,0,0
2013-05-28 08:00:00,1320,1047,-944,0,841,6,0,33,0,1,303,417,845,473,35,1,0,0,0,51,13,8,0,0,76
2013-05-28 09:00:00,943,881,-2026,1,921,235,228,34,0,120,270,467,708,533,96,2,0,0,0,49,11,24,9,130
2013-05-28 10:00:00,2899,3020,-1766,0,2964,435,425,46,0,130,309,584,827,434,576,3,0,0,0,101,9,64,113,549
2013-05-28 11:00:00,2727,2992,-2260,1,2659,442,430,40,0,133,322,493,894,681,578,3,0,0,0,85,10,59,116,534,85
2013-05-28 12:00:00,2863,3024,-2503,2,3230,492,481,56,0,85,344,431,856,551,578,4,0,0,0,89,11,54,117,503
2013-05-28 13:00:00,2417,2536,-2269,1,2967,10,3,163,0,80,281,516,741,475,577,4,24,12,0,85,15,50,118,447
2013-05-28 14:00:00,3415,3303,-2120,1,4247,9,3,108,44,69,385,612,792,493,574,3,385,0,1,93,18,54,121,354,88
2013-05-28 15:00:00,3824,3773,-476,0,3963,5,0,39,43,74,300,474,912,465,575,4,290,0,1,93,19,53,121,372
2013-05-28 16:00:00,3366,3537,-286,0,3206,52,46,40,0,75,299,665,1105,536,576,3,0,0,1,88,18,52,122,372
2013-05-28 17:00:00,2810,2759,-617,0,2323,6,0,40,44,25,503,474,948,570,558,4,0,0,0,96,13,56,88,405,71
2013-05-28 18:00:00,1348,1114,-1018,0,563,6,0,33,0,1,317,483,889,496,35,2,0,0,0,48,11,9,0,0
2013-05-28 19:00:00,1917,1678,-271,0,1026,6,0,33,0,1,366,449,854,532,35,2,0,0,0,50,11,9,0,0
2013-05-28 20:00:00,1724,1617,-1,0,687,5,0,26,0,1,321,457,801,503,34,1,0,0,0,50,12,7,0,0,78
2013-05-28 21:00:00,1704,1610,37,0,725,6,0,13,0,1,258,449,886,536,33,1,0,0,0,48,11,6,0,0
2013-05-28 22:00:00,1975,1663,38,0,955,6,0,13,0,1,359,436,991,519,34,1,0,0,0,49,11,6,0,0
2013-05-28 23:00:00,1412,1401,38,0,449,6,0,14,0,2,222,421,770,522,35,1,0,0,0,49,13,6,0,0,75
2013-05-29 00:00:00,1779,1573,38,0,827,6,0,14,0,2,365,420,867,536,35,1,0,0,0,51,13,6,0,0
2013-05-29 01:00:00,1474,1630,38,0,517,6,0,14,0,2,239,421,804,756,35,1,0,0,0,50,14,6,0,0
2013-05-29 02:00:00,1692,1620,38,0,881,5,0,14,0,2,311,449,786,519,35,1,0,0,0,52,14,6,0,0,73
2013-05-29 03:00:00,1574,1466,38,0,506,5,0,14,0,2,299,437,863,551,35,1,0,0,0,52,15,7,0,0
2013-05-29 04:00:00,1623,1619,38,0,889,5,0,14,0,2,239,457,765,510,35,1,0,0,0,53,15,6,0,0
2013-05-29 05:00:00,1606,1390,38,0,395,5,0,14,0,2,393,430,865,537,35,1,0,0,0,52,16,6,0,0,72
2013-05-29 06:00:00,1565,1550,-20,0,861,5,0,19,0,2,250,444,702,472,35,1,0,0,0,53,14,7,0,0
2013-05-29 07:00:00,1429,1279,-231,0,392,5,0,33,0,2,248,432,860,539,36,1,0,0,0,53,14,9,0,0
2013-05-29 08:00:00,1149,1047,-1044,0,931,6,0,33,0,2,356,429,650,485,35,1,0,0,0,52,12,8,0,0,76
2013-05-29 09:00:00,2560,2374,-2282,0,2399,623,610,89,0,227,383,527,907,517,497,3,0,0,0,89,10,45,0,49
2013-05-29 10:00:00,2562,2305,-2752,2,2877,450,438,41,0,81,423,433,947,433,572,3,0,0,0,94,9,55,100,491
2013-05-29 11:00:00,2556,2497,-2142,1,2873,175,167,85,0,92,419,496,823,480,577,3,0,0,0,96,11,56,116,531,85
2013-05-29 12:00:00,3169,3113,-2384,1,2852,835,820,39,0,77,418,457,871,473,577,3,0,0,0,89,12,61,117,507
2013-05-29 13:00:00,2446,2176,-2931,2,2980,153,145,132,0,89,390,472,809,488,577,3,238,0,0,92,13,64,118,479
2013-05-29 14:00:00,3665,3605,-2012,1,3944,340,331,138,0,91,376,465,846,648,576,3,345,0,1,101,12,60,119,446,88
2013-05-29 15:00:00,3490,3641,-2446,1,4247,392,382,39,33,78,375,589,883,611,577,3,173,0,1,106,13,58,119,420
2013-05-29 16:00:00,3217,3104,-1064,0,3341,20,14,69,0,158,354,456,1031,483,577,3,0,0,0,105,14,64,118,416
2013-05-29 17:00:00,3165,3195,-547,0,2842,6,0,39,0,65,414,424,1022,604,577,5,0,0,0,101,14,64,120,411,80
2013-05-29 18:00:00,2390,2096,-289,0,1337,5,0,36,41,2,491,412,1006,545,287,3,0,0,0,69,12,26,42,170
2013-05-29 19:00:00,1837,1398,-201,0,639,6,0,33,0,1,475,394,923,529,36,2,0,0,0,50,12,8,0,0
2013-05-29 20:00:00,1844,1478,-7,0,594,5,0,25,0,1,420,430,994,540,35,1,0,0,0,50,11,8,0,0,77
2013-05-29 21:00:00,1953,1746,37,0,1214,6,0,13,0,1,358,433,826,486,33,1,0,0,0,49,11,6,0,0
2013-05-29 22:00:00,1531,1456,38,0,493,6,0,14,0,2,244,421,887,549,34,1,0,0,0,49,12,6,0,0
2013-05-29 23:00:00,1709,1609,38,0,919,6,0,14,0,2,379,433,729,489,35,1,0,0,0,49,12,6,0,0,75
2013-05-30 00:00:00,1610,1450,38,0,550,6,0,14,0,1,288,440,912,529,35,1,0,0,0,51,14,6,0,0
2013-05-30 01:00:00,1611,1637,38,0,899,6,0,14,0,2,269,449,752,540,34,1,0,0,0,51,13,6,0,0
2013-05-30 02:00:00,1623,1407,37,0,499,5,0,13,0,2,358,420,876,506,34,1,0,0,0,50,14,6,0,0,73
2013-05-30 03:00:00,1587,1597,37,0,895,5,0,13,0,2,258,444,724,506,34,1,0,0,0,51,13,6,0,0
2013-05-30 04:00:00,1466,1580,37,0,470,5,0,13,0,2,243,434,830,717,33,1,0,0,0,51,14,6,0,0
2013-05-30 05:00:00,1671,1625,37,0,853,5,0,13,0,2,352,443,760,565,33,1,0,0,0,52,14,6,0,0,73
2013-05-30 06:00:00,1410,1386,-28,0,465,5,0,19,0,2,214,423,795,521,34,1,0,0,0,51,14,7,0,0
2013-05-30 07:00:00,1656,1388,-226,0,656,5,0,33,0,2,264,448,966,506,36,1,0,0,0,52,13,9,0,0
2013-05-30 08:00:00,1258,1134,-958,0,805,6,0,33,0,2,350,438,738,540,35,1,0,0,0,51,12,8,0,0,77
2013-05-30 09:00:00,1607,1362,-2278,1,1739,279,271,88,0,175,272,420,844,472,221,3,0,0,0,65,10,26,26,169
2013-05-30 10:00:00,3060,3225,-2347,1,3206,497,488,145,0,85,318,820,984,492,579,3,0,0,0,92,8,52,115,596
2013-05-30 11:00:00,2909,2694,-2891,2,3204,439,429,69,0,75,296,587,1352,479,576,3,0,0,0,97,12,58,117,492,85
2013-05-30 12:00:00,2882,2620,-3370,3,3860,321,313,44,0,79,333,469,1294,492,576,3,0,1,0,104,14,57,119,427
2013-05-30 13:00:00,3161,3228,-2975,2,4693,309,299,39,40,76,224,435,936,489,571,3,0,0,0,118,15,56,118,446
2013-05-30 14:00:00,2617,2707,-2993,2,4315,12,6,40,0,125,321,419,816,481,570,4,0,0,0,145,18,49,122,338,87
2013-05-30 15:00:00,2842,2677,-2519,1,3910,10,4,45,0,84,444,399,866,430,569,3,70,0,1,144,20,53,121,333
2013-05-30 16:00:00,3620,3626,-1755,0,4224,7,2,39,0,73,357,791,1047,510,573,3,369,0,1,148,19,54,121,355
2013-05-30 17:00:00,3277,3196,-865,0,3137,6,0,39,67,38,405,524,1115,526,573,4,26,0,0,137,16,53,119,415,83
2013-05-30 18:00:00,2121,1994,-543,0,1296,6,0,34,41,2,369,426,858,645,187,2,0,0,0,68,13,26,33,186
2013-05-30 19:00:00,1859,1655,-237,0,984,6,0,33,0,1,424,422,804,609,35,2,0,0,0,49,11,8,0,0
2013-05-30 20:00:00,1699,1600,-19,0,755,5,0,25,0,2,320,428,801,548,34,1,0,0,0,49,11,7,0,0,78
2013-05-30 21:00:00,1625,1536,36,0,736,6,0,13,0,1,266,422,792,501,33,1,0,0,0,47,11,6,0,0
2013-05-30 22:00:00,1771,1656,36,0,933,6,0,13,0,1,335,419,802,530,33,1,0,0,0,49,11,6,0,0
2013-05-30 23:00:00,1531,1475,38,0,534,6,0,14,0,1,257,419,810,529,34,1,0,0,0,49,12,6,0,0,76
2013-05-31 00:00:00,1726,1595,38,0,806,5,0,14,0,2,317,423,787,496,35,1,0,0,0,49,13,6,0,0
2013-05-31 01:00:00,1546,1476,38,0,572,6,0,14,0,1,289,419,802,542,35,1,0,0,0,49,13,6,0,0
2013-05-31 02:00:00,1496,1420,38,0,507,5,0,14,0,2,278,421,815,524,35,1,0,0,0,49,14,6,0,0,74
2013-05-31 03:00:00,1769,1622,38,0,968,5,0,14,0,2,328,424,814,501,35,1,0,0,0,51,13,6,0,0
2013-05-31 04:00:00,1675,1432,38,0,505,5,0,14,0,2,254,412,1041,553,35,1,0,0,0,51,14,6,0,0
2013-05-31 05:00:00,1751,1578,38,0,892,6,0,14,0,2,355,427,804,501,35,1,0,0,0,52,14,6,0,0,73
2013-05-31 06:00:00,1508,1366,-26,0,445,5,0,19,0,2,250,408,860,522,35,1,0,0,0,51,14,7,0,0
2013-05-31 07:00:00,1381,1284,-252,0,491,5,0,33,0,2,283,388,727,554,36,1,0,0,0,51,14,9,0,0
2013-05-31 08:00:00,1360,1323,-876,0,988,6,0,33,0,2,329,402,758,702,35,1,0,0,0,51,12,8,0,0,76
2013-05-31 09:00:00,2196,2032,-2041,0,2674,212,204,35,0,189,309,495,719,465,283,2,0,0,0,63,11,35,39,234
2013-05-31 10:00:00,2580,2434,-1589,0,2642,57,51,98,0,105,318,436,954,463,577,4,0,0,0,82,8,62,109,577
2013-05-31 11:00:00,3190,2612,-2470,1,3119,234,226,69,0,109,387,491,1271,450,575,4,214,0,0,61,9,64,116,546,84
2013-05-31 12:00:00,4379,4076,-1867,0,4637,653,640,105,34,86,441,502,871,449,575,5,349,0,1,57,8,65,117,554
2013-05-31 13:00:00,3877,3623,-2736,1,4560,681,667,179,0,111,260,433,957,516,574,5,359,0,1,50,9,64,116,553
2013-05-31 14:00:00,4270,4021,-1054,0,4245,418,409,62,42,98,374,453,1062,492,573,5,112,0,1,56,17,61,120,426,84
2013-05-31 15:00:00,3825,3330,-1772,0,4217,207,199,40,0,79,463,454,1548,503,573,6,0,0,1,61,18,60,122,379
2013-05-31 16:00:00,3589,3461,-1197,0,3666,204,196,39,17,78,382,498,1162,519,573,4,0,0,0,104,12,65,118,475
2013-05-31 17:00:00,2683,2713,-1427,0,2420,282,272,38,60,42,401,533,876,492,490,5,0,0,0,90,12,57,96,388,81
2013-05-31 18:00:00,1642,1228,-700,0,567,6,0,32,0,0,377,440,990,494,36,2,0,0,0,48,12,8,0,0
2013-05-31 19:00:00,1943,1627,-475,0,1139,6,0,32,0,1,384,456,933,507,36,2,0,0,0,49,11,8,0,0
2013-05-31 20:00:00,1795,1660,-7,0,864,5,0,26,0,1,277,463,913,539,34,1,0,0,0,49,11,7,0,0,78
2013-05-31 21:00:00,1651,1669,37,0,777,6,0,13,0,1,243,452,825,572,33,1,0,0,0,48,11,6,0,0
2013-05-31 22:00:00,1984,1947,37,0,1129,6,0,13,0,1,350,459,888,659,33,1,0,0,0,48,11,6,0,0
2013-05-31 23:00:00,1800,1678,37,0,849,6,0,13,0,0,245,426,896,563,33,1,0,0,0,48,11,6,0,0,78
2013-06-01 00:00:00,1752,1414,38,0,542,6,0,13,0,1,349,404,977,490,34,1,0,0,0,48,12,6,0,0
2013-06-01 01:00:00,1740,1675,38,0,1015,6,0,13,0,1,215,403,893,538,35,1,0,0,0,49,13,6,0,0
2013-06-01 02:00:00,1570,1406,38,0,476,5,0,13,0,1,335,412,824,520,35,1,0,0,0,50,13,6,0,0,75
2013-06-01 03:00:00,1688,1604,38,0,890,6,0,13,0,1,282,414,810,525,34,1,0,0,0,51,13,6,0,0
2013-06-01 04:00:00,1528,1426,38,0,476,6,0,14,0,1,289,411,866,557,34,1,0,0,0,51,13,6,0,0
2013-06-01 05:00:00,1745,1602,38,0,967,5,0,13,0,1,313,406,801,485,34,1,0,0,0,51,13,6,0,0,73
2013-06-01 06:00:00,1391,1388,-32,0,446,5,0,20,0,1,219,408,778,559,35,1,0,0,0,51,14,7,0,0
2013-06-01 07:00:00,1526,1322,-246,0,483,5,0,33,0,1,346,485,824,501,36,1,0,0,0,51,13,9,0,0
2013-06-01 08:00:00,1277,1219,-769,0,876,6,0,32,0,1,304,454,673,492,35,1,0,0,0,50,12,8,0,0,77
2013-06-01 09:00:00,1779,1812,-2055,0,1668,398,388,36,0,191,316,550,778,572,335,2,0,0,0,72,13,39,47,255
2013-06-01 10:00:00,2965,2988,-1947,1,3770,32,24,40,0,69,416,553,934,525,578,3,0,0,0,93,9,61,116,548
2013-06-01 11:00:00,2634,3029,-1935,1,2660,319,310,40,0,98,243,617,909,676,578,3,0,0,0,99,10,56,116,521,82
2013-06-01 12:00:00,3547,3662,-1042,0,3081,544,530,38,0,72,382,637,1021,515,578,3,0,3,0,95,13,59,118,428
2013-06-01 13:00:00,2655,2933,-1635,0,3104,66,58,40,0,71,317,588,868,499,577,4,0,2,0,154,15,51,120,397
2013-06-01 14:00:00,2204,2470,-2192,1,2946,8,3,47,0,74,289,624,839,500,575,3,0,1,0,149,19,52,122,356,82
2013-06-01 15:00:00,2697,2780,-2046,1,3268,8,3,48,0,76,345,519,933,514,574,5,0,0,0,139,18,58,122,385
2013-06-01 16:00:00,3066,3100,-931,0,3003,5,0,40,45,37,417,478,1003,553,574,5,0,0,0,147,19,53,121,385
2013-06-01 17:00:00,1156,847,-1801,0,623,6,0,34,0,0,373,489,839,503,97,2,0,0,0,53,13,27,5,53,84
2013-06-01 18:00:00,1829,1661,-425,0,1079,6,0,32,0,0,372,461,801,510,34,1,0,0,0,48,11,8,0,0
2013-06-01 19:00:00,1651,1540,-270,0,859,6,0,33,0,0,312,455,794,540,35,2,0,0,0,48,11,9,0,0
2013-06-01 20:00:00,1518,1388,-25,0,451,6,0,24,0,0,298,438,784,483,34,1,0,0,0,47,12,8,0,0,74
2013-06-01 21:00:00,1608,1611,34,0,867,6,0,13,0,0,236,436,747,512,32,1,0,0,0,47,11,6,0,0
2013-06-01 22:00:00,1957,1666,37,0,877,6,0,13,0,0,360,445,1012,550,33,1,0,0,0,48,12,6,0,0
2013-06-01 23:00:00,1523,1492,38,0,626,6,0,13,0,1,229,458,813,497,34,1,0,0,0,49,13,7,0,0,74
2013-06-02 00:00:00,1748,1583,38,0,834,6,0,14,0,1,361,447,833,499,35,1,0,0,0,51,13,7,0,0
2013-06-02 01:00:00,1560,1678,38,0,545,6,0,14,0,1,265,431,856,782,35,1,0,0,0,53,14,7,0,0
2013-06-02 02:00:00,1683,1607,38,0,864,5,0,14,0,1,329,426,788,545,35,1,0,0,0,55,13,7,0,0,74
2013-06-02 03:00:00,1574,1430,38,0,527,5,0,14,0,1,280,427,866,512,35,1,0,0,0,53,14,7,0,0
2013-06-02 04:00:00,1540,1555,38,0,745,6,0,14,0,1,288,421,727,544,36,1,0,0,0,52,14,7,0,0
2013-06-02 05:00:00,1601,1393,38,0,553,5,0,14,0,1,332,431,867,475,35,1,0,0,0,53,14,7,0,0,73
2013-06-02 06:00:00,1564,1573,-29,0,759,5,0,20,0,2,254,432,766,560,36,2,0,0,0,53,14,9,0,0
2013-06-02 07:00:00,1545,1307,-237,0,541,5,0,34,0,1,341,437,832,493,37,1,0,0,0,52,14,10,0,0
2013-06-02 08:00:00,1291,1094,-1048,0,992,6,0,33,0,1,307,430,777,521,36,1,0,0,0,51,12,9,0,0,75
2013-06-02 09:00:00,902,876,-2238,1,1240,183,176,42,0,90,235,426,705,496,99,2,0,0,0,56,11,17,0,36
2013-06-02 10:00:00,2498,2344,-2654,1,2966,348,338,40,0,153,385,541,865,430,572,3,0,0,0,119,12,65,107,542
2013-06-02 11:00:00,2388,2211,-3244,2,2876,366,356,51,0,78,281,428,1183,504,575,4,0,0,0,93,15,61,118,456,84
