Local Time,SolarAzimuth (Degrees),SolarZenith (Degrees),Latitude (Degrees ),Longitude (Degrees),AirPressure (mBar),IrrDiffuse (W/m2),TempDiffuse (Degrees celcius),IrrDirect (W/m2),TempDirect (Degrees celcius),IrrGlobal (W/m2),Sunshine (number of seconds in this interval),SunshineDuration (hours of today),GlobalSum (KWh/m2)
 2017-04-01 13:02:00,197.2124,23.6204,27.5312,-82.7331,1013.25,950,33.6,1,34.2,950.9,0,0,3.1727
 2017-04-01 13:03:00,197.8108,23.6869,27.5312,-82.7331,1013.25,943.1,33.5,1.2,34.1,944.2,0,0,3.1884
 2017-04-01 13:04:00,198.406,23.7555,27.5312,-82.7331,1013.25,949.5,33.4,1,34.1,950.4,0,0,3.2042
 2017-04-01 13:05:00,198.9981,23.8263,27.5312,-82.7331,1013.25,952.9,33.3,1,34.1,953.8,0,0,3.2201
 2017-04-01 13:06:00,199.5868,23.8993,27.5312,-82.7331,1013.25,952.2,33.4,1,34.1,953.2,0,0,3.236
 2017-04-01 13:07:00,200.1722,23.9744,27.5312,-82.7331,1013.25,951.1,33.5,1,34.1,952,0,0,3.2519
 2017-04-01 13:08:00,200.7542,24.0517,27.5312,-82.7331,1013.25,953.3,33.6,1,34.3,954.2,0,0,3.2678
 2017-04-01 13:09:00,201.3326,24.131,27.5312,-82.7331,1013.25,957.5,33.8,1.1,34.4,958.5,0,0,3.2838
 2017-04-01 13:10:00,201.9076,24.2124,27.5312,-82.7331,1013.25,950.9,33.7,1.3,34.3,952,0,0,3.2996
 2017-04-01 13:11:00,202.4789,24.2959,27.5312,-82.7331,1013.25,910.5,33.8,1,34.5,911.4,0,0,3.3148
 2017-04-01 13:12:00,203.0466,24.3814,27.5312,-82.7331,1013.25,933.5,33.7,1,34.4,934.4,0,0,3.3304
 2017-04-01 13:13:00,203.6106,24.469,27.5312,-82.7331,1013.25,913.6,33.9,1,34.5,914.6,0,0,3.3457
 2017-04-01 13:14:00,204.1709,24.5585,27.5312,-82.7331,1013.25,927.9,34,1,34.7,928.8,0,0,3.3611
 2017-04-01 13:15:00,204.7274,24.65,27.5312,-82.7331,1013.25,935.3,33.9,1,34.7,936.2,0,0,3.3767
 2017-04-01 13:16:00,205.28,24.7434,27.5312,-82.7331,1013.25,952.1,33.8,1,34.5,953.1,0,0,3.3926
 2017-04-01 13:17:00,205.8288,24.8388,27.5312,-82.7331,1013.25,963.8,33.8,1,34.6,964.7,0,0,3.4087
 2017-04-01 13:18:00,206.3737,24.9361,27.5312,-82.7331,1013.25,971,33.8,1,34.5,971.9,0,0,3.4249
 2017-04-01 13:19:00,206.9147,25.0352,27.5312,-82.7331,1013.25,974.3,33.7,0.8,34.4,975,0,0,3.4411
 2017-04-01 13:20:00,207.4518,25.1363,27.5312,-82.7331,1013.25,975.9,33.8,1,34.4,976.8,0,0,3.4574
 2017-04-01 13:21:00,207.9849,25.2391,27.5312,-82.7331,1013.25,959.8,34,1,34.6,960.7,0,0,3.4734
 2017-04-01 13:22:00,208.514,25.3438,27.5312,-82.7331,1013.25,950.7,34,1,34.6,951.6,0,0,3.4893
 2017-04-01 13:23:00,209.0391,25.4503,27.5312,-82.7331,1013.25,963,34,1,34.7,963.9,0,0,3.5054
 2017-04-01 13:24:00,209.5601,25.5585,27.5312,-82.7331,1013.25,941.2,34.2,1,34.9,942.1,0,0,3.5211
 2017-04-01 13:25:00,210.0771,25.6685,27.5312,-82.7331,1013.25,925.9,34.4,1,35,926.8,0,0,3.5365
 2017-04-01 13:26:00,210.5901,25.7802,27.5312,-82.7331,1013.25,949,34.5,1.3,35.1,950.1,0,0,3.5523
 2017-04-01 13:27:00,211.099,25.8936,27.5312,-82.7331,1013.25,922.2,34.3,1,35,923.1,0,0,3.5677
 2017-04-01 13:28:00,211.6038,26.0087,27.5312,-82.7331,1013.25,932.7,34.2,1,34.9,933.6,0,0,3.5833
 2017-04-01 13:29:00,212.1046,26.1255,27.5312,-82.7331,1013.25,895.4,34.3,0.9,34.9,896.2,0,0,3.5982
 2017-04-01 13:30:00,212.6013,26.2438,27.5312,-82.7331,1013.25,894,34.5,1,35,894.9,0,0,3.6131
 2017-04-01 13:31:00,213.0939,26.3638,27.5312,-82.7331,1013.25,899.6,34.6,1,35.1,900.5,0,0,3.6281
 2017-04-01 13:32:00,213.5824,26.4854,27.5312,-82.7331,1013.25,911.1,34.8,1,35.2,912,0,0,3.6433
 2017-04-01 13:33:00,214.0669,26.6086,27.5312,-82.7331,1013.25,915.7,34.8,0.9,35.3,916.5,0,0,3.6586
 2017-04-01 13:34:00,214.5473,26.7333,27.5312,-82.7331,1013.25,900.4,34.9,0.7,35.3,901,0,0,3.6736
 2017-04-01 13:35:00,215.0236,26.8595,27.5312,-82.7331,1013.25,902.8,35.1,0.9,35.5,903.5,0,0,3.6887
 2017-04-01 13:36:00,215.4959,26.9872,27.5312,-82.7331,1013.25,930.6,35.2,0.4,35.5,931,0,0,3.7042
 2017-04-01 13:37:00,215.9642,27.1165,27.5312,-82.7331,1013.25,924.4,35.1,0,35.4,924.4,0,0,3.7196
 2017-04-01 13:38:00,216.4284,27.2471,27.5312,-82.7331,1013.25,908.5,35.1,0,35.3,908.5,0,0,3.7348
 2017-04-01 13:39:00,216.8886,27.3793,27.5312,-82.7331,1013.25,914.1,35.1,0.2,35.2,914.3,0,0,3.75
 2017-04-01 13:40:00,217.3448,27.5128,27.5312,-82.7331,1013.25,911.8,35,0,35.2,911.8,0,0,3.7652
 2017-04-01 13:41:00,217.7971,27.6477,27.5312,-82.7331,1013.25,913,34.9,0,35,913,0,0,3.7804
 2017-04-01 13:42:00,218.2454,27.784,27.5312,-82.7331,1013.25,910.5,34.8,0,34.9,910.5,0,0,3.7956
 2017-04-01 13:43:00,218.6897,27.9217,27.5312,-82.7331,1013.25,908.3,34.7,0,34.8,908.3,0,0,3.8107
 2017-04-01 13:44:00,219.1301,28.0607,27.5312,-82.7331,1013.25,906.4,34.6,0,34.7,906.4,0,0,3.8258
 2017-04-01 13:45:00,219.5666,28.201,27.5312,-82.7331,1013.25,904.7,34.4,0,34.5,904.7,0,0,3.8409
 2017-04-01 13:46:00,219.9993,28.3426,27.5312,-82.7331,1013.25,901.8,34.3,0,34.4,901.8,0,0,3.8559
 2017-04-01 13:47:00,220.428,28.4855,27.5312,-82.7331,1013.25,900.5,34.2,0,34.2,900.5,0,0,3.871
 2017-04-01 13:48:00,220.853,28.6297,27.5312,-82.7331,1013.25,899.3,34.1,0,34.1,899.3,0,0,3.8859
 2017-04-01 13:49:00,221.2741,28.7751,27.5312,-82.7331,1013.25,897.8,34,0,34,897.8,0,0,3.9009
 2017-04-01 13:50:00,221.6915,28.9217,27.5312,-82.7331,1013.25,893.9,33.9,0,33.9,893.9,0,0,3.9158
 2017-04-01 13:51:00,222.1051,29.0695,27.5312,-82.7331,1013.25,894.8,33.8,0,33.8,894.8,0,0,3.9307
 2017-04-01 13:52:00,222.515,29.2185,27.5312,-82.7331,1013.25,892.3,33.6,0,33.6,892.3,0,0,3.9456
 2017-04-01 13:53:00,222.9212,29.3687,27.5312,-82.7331,1013.25,891,33.6,0,33.6,891,0,0,3.9604
 2017-04-01 13:54:00,223.3237,29.52,27.5312,-82.7331,1013.25,890.2,33.7,0.1,33.6,890.3,0,0,3.9753
 2017-04-01 13:55:00,223.7226,29.6724,27.5312,-82.7331,1013.25,887.7,33.6,0,33.5,887.7,0,0,3.9901
 2017-04-01 13:56:00,224.1179,29.8259,27.5312,-82.7331,1013.25,885.8,33.4,0,33.3,885.8,0,0,4.0048
 2017-04-01 13:57:00,224.5096,29.9806,27.5312,-82.7331,1013.25,884.3,33.3,0,33.2,884.3,0,0,4.0196
 2017-04-01 13:58:00,224.8977,30.1363,27.5312,-82.7331,1013.25,885,33.3,0,33.3,885,0,0,4.0343
 2017-04-01 13:59:00,225.2824,30.2931,27.5312,-82.7331,1013.25,864.3,33.4,0,33.3,864.3,0,0,4.0487
 2017-04-01 14:00:00,225.6635,30.4509,27.5312,-82.7331,1013.25,878.7,33.3,0,33.2,878.7,0,0,4.0634
 2017-04-01 14:01:00,226.0412,30.6097,27.5312,-82.7331,1013.25,876.5,33,0,33,876.5,0,0,4.078
 2017-04-01 14:02:00,226.4155,30.7696,27.5312,-82.7331,1013.25,874.9,33,0,32.9,874.9,0,0,4.0926
 2017-04-01 14:03:00,226.7864,30.9304,27.5312,-82.7331,1013.25,872.8,32.7,0,32.7,872.8,0,0,4.1071
 2017-04-01 14:04:00,227.1539,31.0923,27.5312,-82.7331,1013.25,870.7,32.5,0,32.5,870.7,0,0,4.1216
 2017-04-01 14:05:00,227.5182,31.2551,27.5312,-82.7331,1013.25,868.5,32.4,0,32.4,868.5,0,0,4.1361
 2017-04-01 14:06:00,227.8791,31.4188,27.5312,-82.7331,1013.25,868.1,32.3,0,32.4,868.1,0,0,4.1506
 2017-04-01 14:07:00,228.2368,31.5835,27.5312,-82.7331,1013.25,866.8,32.2,0,32.3,866.8,0,0,4.165
 2017-04-01 14:08:00,228.5912,31.7491,27.5312,-82.7331,1013.25,864.7,32.3,0,32.3,864.7,0,0,4.1794
 2017-04-01 14:09:00,228.9425,31.9155,27.5312,-82.7331,1013.25,862.7,32.4,0,32.3,862.7,0,0,4.1938
 2017-04-01 14:10:00,229.2906,32.0829,27.5312,-82.7331,1013.25,860.9,32.5,0,32.4,860.9,0,0,4.2081
 2017-04-01 14:11:00,229.6355,32.2512,27.5312,-82.7331,1013.25,859.1,32.6,0.3,32.5,859.3,0,0,4.2225
 2017-04-01 14:12:00,229.9774,32.4203,27.5312,-82.7331,1013.25,856.8,32.7,0.2,32.6,856.9,0,0,4.2368
 2017-04-01 14:13:00,230.3163,32.5903,27.5312,-82.7331,1013.25,853.7,32.8,0.3,32.7,854,0,0,4.251
 2017-04-01 14:14:00,230.6521,32.7611,27.5312,-82.7331,1013.25,852,32.5,0,32.5,852,0,0,4.2652
 2017-04-01 14:15:00,230.9849,32.9327,27.5312,-82.7331,1013.25,850.8,32.1,0,32.2,850.8,0,0,4.2794
 2017-04-01 14:16:00,231.3148,33.1051,27.5312,-82.7331,1013.25,849,31.9,0,32,849,0,0,4.2935
 2017-04-01 14:17:00,231.6417,33.2783,27.5312,-82.7331,1013.25,846.7,31.8,0,31.9,846.7,0,0,4.3076
 2017-04-01 14:18:00,231.9658,33.4523,27.5312,-82.7331,1013.25,844.8,31.7,0,31.8,844.8,0,0,4.3217
 2017-04-01 14:19:00,232.287,33.6271,27.5312,-82.7331,1013.25,842.7,31.7,0,31.8,842.7,0,0,4.3358
 2017-04-01 14:20:00,232.6054,33.8026,27.5312,-82.7331,1013.25,841.3,31.8,0,31.8,841.3,0,0,4.3498
 2017-04-01 14:21:00,232.921,33.9789,27.5312,-82.7331,1013.25,839.5,32,0,32,839.5,0,0,4.3638
 2017-04-01 14:22:00,233.2338,34.1559,27.5312,-82.7331,1013.25,837.5,32,0,32,837.5,0,0,4.3777
 2017-04-01 14:23:00,233.5439,34.3337,27.5312,-82.7331,1013.25,834.7,32,0.3,32,834.9,0,0,4.3916
 2017-04-01 14:24:00,233.8513,34.5121,27.5312,-82.7331,1013.25,834.3,32.1,0.4,32.1,834.6,0,0,4.4055
 2017-04-01 14:25:00,234.1561,34.6912,27.5312,-82.7331,1013.25,833.5,32,0.1,32.1,833.6,0,0,4.4194
 2017-04-01 14:26:00,234.4582,34.8711,27.5312,-82.7331,1013.25,831.3,32,0,32.1,831.3,0,0,4.4333
 2017-04-01 14:27:00,234.7577,35.0516,27.5312,-82.7331,1013.25,828.8,31.9,0,32,828.8,0,0,4.4471
 2017-04-01 14:28:00,235.0547,35.2328,27.5312,-82.7331,1013.25,826.9,31.6,0,31.7,826.9,0,0,4.4609
 2017-04-01 14:29:00,235.3491,35.4146,27.5312,-82.7331,1013.25,824.8,31.5,0,31.6,824.8,0,0,4.4746
 2017-04-01 14:30:00,235.641,35.597,27.5312,-82.7331,1013.25,821.1,31.6,0,31.6,821.1,0,0,4.4883
 2017-04-01 14:31:00,235.9304,35.7802,27.5312,-82.7331,1013.25,819.9,31.6,0,31.7,819.9,0,0,4.502
 2017-04-01 14:32:00,236.2174,35.9639,27.5312,-82.7331,1013.25,817,31.6,0.2,31.7,817.1,0,0,4.5156
 2017-04-01 14:33:00,236.502,36.1482,27.5312,-82.7331,1013.25,815.1,31.6,0,31.6,815.1,0,0,4.5292
 2017-04-01 14:34:00,236.7842,36.3332,27.5312,-82.7331,1013.25,813.8,31.5,0,31.6,813.8,0,0,4.5428
 2017-04-01 14:35:00,237.064,36.5187,27.5312,-82.7331,1013.25,809.3,31.4,0.2,31.6,809.4,0,0,4.5562
 2017-04-01 14:36:00,237.3415,36.7049,27.5312,-82.7331,1013.25,809.8,31.2,0,31.4,809.8,0,0,4.5697
 2017-04-01 14:37:00,237.6167,36.8916,27.5312,-82.7331,1013.25,806.5,31.1,0,31.2,806.5,0,0,4.5832
 2017-04-01 14:38:00,237.8897,37.0789,27.5312,-82.7331,1013.25,805.8,31.2,0,31.3,805.8,0,0,4.5966
 2017-04-01 14:39:00,238.1604,37.2667,27.5312,-82.7331,1013.25,802.8,31.1,0.2,31.2,803,0,0,4.61
 2017-04-01 14:40:00,238.4289,37.4551,27.5312,-82.7331,1013.25,799.3,31.2,0.5,31.3,799.7,0,0,4.6233
 2017-04-01 14:41:00,238.6952,37.644,27.5312,-82.7331,1013.25,798.2,31.2,0,31.3,798.2,0,0,4.6366
 2017-04-01 14:42:00,238.9593,37.8335,27.5312,-82.7331,1013.25,795.1,31.2,0,31.3,795.1,0,0,4.6499
 2017-04-01 14:43:00,239.2213,38.0235,27.5312,-82.7331,1013.25,792,31.1,0,31.2,792,0,0,4.6631
 2017-04-01 14:44:00,239.4812,38.214,27.5312,-82.7331,1013.25,790.6,31.2,0.3,31.2,790.9,0,0,4.6763
 2017-04-01 14:45:00,239.7391,38.405,27.5312,-82.7331,1013.25,788.2,31.1,0.2,31.2,788.3,0,0,4.6894
 2017-04-01 14:46:00,239.9949,38.5965,27.5312,-82.7331,1013.25,785.2,31.2,0.1,31.3,785.2,0,0,4.7025
 2017-04-01 14:47:00,240.2486,38.7885,27.5312,-82.7331,1013.25,783.6,31.2,0.6,31.3,784,0,0,4.7156
 2017-04-01 14:48:00,240.5004,38.981,27.5312,-82.7331,1013.25,781.9,31.1,0.1,31.3,781.9,0,0,4.7286
 2017-04-01 14:49:00,240.7502,39.174,27.5312,-82.7331,1013.25,779.7,31,0,31.1,779.7,0,0,4.7416
 2017-04-01 14:50:00,240.998,39.3674,27.5312,-82.7331,1013.25,778.9,30.8,0,30.9,778.9,0,0,4.7546
 2017-04-01 14:51:00,241.244,39.5613,27.5312,-82.7331,1013.25,776.4,30.9,0,31,776.4,0,0,4.7675
 2017-04-01 14:52:00,241.488,39.7557,27.5312,-82.7331,1013.25,761.5,30.9,0,30.9,761.5,0,0,4.7802
 2017-04-01 14:53:00,241.7302,39.9505,27.5312,-82.7331,1013.25,765.8,30.8,0,30.8,765.8,0,0,4.793
 2017-04-01 14:54:00,241.9705,40.1458,27.5312,-82.7331,1013.25,764.4,30.7,0,30.7,764.4,0,0,4.8057
 2017-04-01 14:55:00,242.209,40.3414,27.5312,-82.7331,1013.25,763.4,30.7,0,30.7,763.4,0,0,4.8184
 2017-04-01 14:56:00,242.4456,40.5376,27.5312,-82.7331,1013.25,765.5,30.7,0,30.7,765.5,0,0,4.8312
 2017-04-01 14:57:00,242.6805,40.7341,27.5312,-82.7331,1013.25,762.4,30.8,0.2,30.7,762.5,0,0,4.8439
 2017-04-01 14:58:00,242.9137,40.9311,27.5312,-82.7331,1013.25,760.6,30.9,0.5,30.9,760.9,0,0,4.8566
 2017-04-01 14:59:00,243.1451,41.1284,27.5312,-82.7331,1013.25,759.1,31.1,1,31.1,759.9,0,0,4.8692
 2017-04-01 15:00:00,243.3748,41.3262,27.5312,-82.7331,1013.25,756.4,31.3,1,31.2,757.1,0,0,4.8819
 2017-04-01 15:01:00,243.6028,41.5243,27.5312,-82.7331,1013.25,754.3,31.4,1,31.4,755.1,0,0,4.8944
 2017-04-01 15:02:00,243.8292,41.7229,27.5312,-82.7331,1013.25,753.4,31.5,1,31.5,754.2,0,0,4.907
 2017-04-01 15:03:00,244.0539,41.9218,27.5312,-82.7331,1013.25,751.4,31.5,0.8,31.5,752,0,0,4.9195
 2017-04-01 15:04:00,244.277,42.1211,27.5312,-82.7331,1013.25,695.5,31.4,0.7,31.5,696,0,0,4.9311
 2017-04-01 15:05:00,244.4985,42.3208,27.5312,-82.7331,1013.25,738.4,31.3,0.1,31.3,738.5,0,0,4.9434
 2017-04-01 15:06:00,244.7184,42.5209,27.5312,-82.7331,1013.25,736.4,31.3,0.2,31.3,736.5,0,0,4.9557
 2017-04-01 15:07:00,244.9367,42.7213,27.5312,-82.7331,1013.25,720.3,31.3,0.3,31.3,720.6,0,0,4.9677
 2017-04-01 15:08:00,245.1535,42.9221,27.5312,-82.7331,1013.25,702.3,31.2,0,31.2,702.3,0,0,4.9794
 2017-04-01 15:09:00,245.3688,43.1232,27.5312,-82.7331,1013.25,705.9,31.1,0,31.1,705.9,0,0,4.9912
 2017-04-01 15:10:00,245.5826,43.3247,27.5312,-82.7331,1013.25,638.2,31.1,0.1,31.2,638.3,0,0,5.0018
 2017-04-01 15:11:00,245.7949,43.5265,27.5312,-82.7331,1013.25,466.7,31,0,31.1,466.7,0,0,5.0096
 2017-04-01 15:12:00,246.0057,43.7286,27.5312,-82.7331,1013.25,522.5,30.8,0,31,522.5,0,0,5.0183
 2017-04-01 15:13:00,246.2151,43.9311,27.5312,-82.7331,1013.25,320.2,30.6,0,30.9,320.2,0,0,5.0237
 2017-04-01 15:14:00,246.423,44.1339,27.5312,-82.7331,1013.25,516.8,30.4,0,30.7,516.8,0,0,5.0323
 2017-04-01 15:15:00,246.6296,44.337,27.5312,-82.7331,1013.25,534.7,30.3,0,30.5,534.7,0,0,5.0412
 2017-04-01 15:16:00,246.8348,44.5405,27.5312,-82.7331,1013.25,535.3,30.4,0,30.5,535.3,0,0,5.0501
 2017-04-01 15:17:00,247.0386,44.7442,27.5312,-82.7331,1013.25,593,30.4,0.3,30.5,593.3,0,0,5.06
 2017-04-01 15:18:00,247.241,44.9483,27.5312,-82.7331,1013.25,623.8,30.4,0.9,30.5,624.4,0,0,5.0704
 2017-04-01 15:19:00,247.4422,45.1526,27.5312,-82.7331,1013.25,719.7,30.4,1,30.4,720.4,0,0,5.0824
 2017-04-01 15:20:00,247.642,45.3573,27.5312,-82.7331,1013.25,716.8,30.5,1,30.4,717.5,0,0,5.0944
 2017-04-01 15:21:00,247.8405,45.5622,27.5312,-82.7331,1013.25,670,30.7,1,30.6,670.7,0,0,5.1055
 2017-04-01 15:22:00,248.0377,45.7675,27.5312,-82.7331,1013.25,647.9,30.8,1,30.7,648.6,0,0,5.1164
 2017-04-01 15:23:00,248.2336,45.973,27.5312,-82.7331,1013.25,641.9,30.9,1.2,30.8,642.7,0,0,5.1271
 2017-04-01 15:24:00,248.4283,46.1788,27.5312,-82.7331,1013.25,509.5,31,1,30.9,510.2,0,0,5.1356
 2017-04-01 15:25:00,248.6218,46.3849,27.5312,-82.7331,1013.25,453.6,30.8,1,30.8,454.2,0,0,5.1431
 2017-04-01 15:26:00,248.814,46.5912,27.5312,-82.7331,1013.25,464.9,30.6,1,30.6,465.6,0,0,5.1509
 2017-04-01 15:27:00,249.0051,46.7978,27.5312,-82.7331,1013.25,355.3,30.5,0.9,30.6,355.9,0,0,5.1568
 2017-04-01 15:28:00,249.195,47.0047,27.5312,-82.7331,1013.25,396.1,30.3,0.9,30.4,396.8,0,0,5.1634
 2017-04-01 15:29:00,249.3836,47.2118,27.5312,-82.7331,1013.25,448.6,30.3,1,30.3,449.2,0,0,5.1709
 2017-04-01 15:30:00,249.5712,47.4192,27.5312,-82.7331,1013.25,571.6,30.2,0.9,30.3,572.2,0,0,5.1805
 2017-04-01 15:31:00,249.7576,47.6269,27.5312,-82.7331,1013.25,538.7,30.2,1,30.3,539.4,0,0,5.1895
 2017-04-01 15:32:00,249.9429,47.8348,27.5312,-82.7331,1013.25,492,30.3,0.7,30.3,492.5,0,0,5.1977
 2017-04-01 15:33:00,250.127,48.0429,27.5312,-82.7331,1013.25,455.6,30.2,0,30.2,455.6,0,0,5.2053
 2017-04-01 15:34:00,250.3101,48.2513,27.5312,-82.7331,1013.25,513,30.3,0.5,30.2,513.3,0,0,5.2138
 2017-04-01 15:35:00,250.4921,48.4599,27.5312,-82.7331,1013.25,503.9,30.2,0.2,30.1,504.1,0,0,5.2222
 2017-04-01 15:36:00,250.673,48.6687,27.5312,-82.7331,1013.25,560.6,30.2,0,30.1,560.6,0,0,5.2316
 2017-04-01 15:37:00,250.8528,48.8778,27.5312,-82.7331,1013.25,666.4,30.2,0.4,30.1,666.7,0,0,5.2427
 2017-04-01 15:38:00,251.0316,49.0871,27.5312,-82.7331,1013.25,675,30.4,1,30.1,675.6,0,0,5.2539
 2017-04-01 15:39:00,251.2094,49.2966,27.5312,-82.7331,1013.25,653.9,30.6,1,30.3,654.5,0,0,5.2648
 2017-04-01 15:40:00,251.3862,49.5064,27.5312,-82.7331,1013.25,592.9,30.6,1,30.3,593.5,0,0,5.2747
 2017-04-01 15:41:00,251.562,49.7163,27.5312,-82.7331,1013.25,545.4,30.7,1,30.4,546.1,0,0,5.2838
 2017-04-01 15:42:00,251.7368,49.9265,27.5312,-82.7331,1013.25,563.8,30.7,1,30.4,564.4,0,0,5.2932
 2017-04-01 15:43:00,251.9106,50.1369,27.5312,-82.7331,1013.25,534.3,30.8,1,30.5,535,0,0,5.3022
 2017-04-01 15:44:00,252.0834,50.3475,27.5312,-82.7331,1013.25,487.7,30.9,1,30.6,488.3,0,0,5.3103
 2017-04-01 15:45:00,252.2553,50.5583,27.5312,-82.7331,1013.25,508.1,30.8,1,30.5,508.8,0,0,5.3188
 2017-04-01 15:46:00,252.4263,50.7693,27.5312,-82.7331,1013.25,471.3,30.5,1,30.4,471.9,0,0,5.3266
 2017-04-01 15:47:00,252.5963,50.9805,27.5312,-82.7331,1013.25,468.5,30.3,1,30.2,469.1,0,0,5.3345
 2017-04-01 15:48:00,252.7655,51.1919,27.5312,-82.7331,1013.25,522.6,30.2,1,30.1,523.2,0,0,5.3432
 2017-04-01 15:49:00,252.9337,51.4035,27.5312,-82.7331,1013.25,571,30.2,1,30.1,571.7,0,0,5.3527
 2017-04-01 15:50:00,253.101,51.6152,27.5312,-82.7331,1013.25,632.4,30.3,1,30.2,633,0,0,5.3633
 2017-04-01 15:51:00,253.2675,51.8272,27.5312,-82.7331,1013.25,677.6,30.5,1,30.3,678.2,0,0,5.3746
 2017-04-01 15:52:00,253.4331,52.0393,27.5312,-82.7331,1013.25,670.7,30.7,1,30.5,671.3,0,0,5.3858
 2017-04-01 15:53:00,253.5978,52.2517,27.5312,-82.7331,1013.25,655.5,30.9,1,30.7,656.1,0,0,5.3967
 2017-04-01 15:54:00,253.7617,52.4642,27.5312,-82.7331,1013.25,620.3,31,1,30.9,620.9,0,0,5.407
 2017-04-01 15:55:00,253.9248,52.6768,27.5312,-82.7331,1013.25,634,31,1,31,634.6,0,0,5.4176
 2017-04-01 15:56:00,254.087,52.8897,27.5312,-82.7331,1013.25,639.7,31,1,31.1,640.3,0,0,5.4283
 2017-04-01 15:57:00,254.2484,53.1027,27.5312,-82.7331,1013.25,631.7,31.1,0.7,31.2,632.1,0,0,5.4388
 2017-04-01 15:58:00,254.4091,53.3159,27.5312,-82.7331,1013.25,622.4,31.2,1,31.3,623,0,0,5.4492
 2017-04-01 15:59:00,254.5689,53.5293,27.5312,-82.7331,1013.25,603.3,31.4,1,31.4,603.9,0,0,5.4593
 2017-04-01 16:00:00,254.728,53.7428,27.5312,-82.7331,1013.25,585.2,31.5,0.9,31.4,585.7,0,0,5.469
 2017-04-01 16:01:00,254.8862,53.9565,27.5312,-82.7331,1013.25,586.6,31.3,0.1,31.3,586.7,0,0,5.4788
 2017-04-01 16:02:00,255.0438,54.1703,27.5312,-82.7331,1013.25,567.8,31.2,0,31.1,567.8,0,0,5.4883
 2017-04-01 16:03:00,255.2005,54.3843,27.5312,-82.7331,1013.25,582.2,31.2,0.3,31,582.4,0,0,5.498
 2017-04-01 16:04:00,255.3566,54.5984,27.5312,-82.7331,1013.25,562.2,31.1,0,30.9,562.2,0,0,5.5073
 2017-04-01 16:05:00,255.5119,54.8127,27.5312,-82.7331,1013.25,557.2,31,0,30.7,557.2,0,0,5.5166
 2017-04-01 16:06:00,255.6665,55.0272,27.5312,-82.7331,1013.25,563.9,31,0,30.7,563.9,0,0,5.526
 2017-04-01 16:07:00,255.8204,55.2418,27.5312,-82.7331,1013.25,522.4,30.9,0,30.6,522.4,0,0,5.5347
 2017-04-01 16:08:00,255.9735,55.4565,27.5312,-82.7331,1013.25,546,30.8,0,30.4,546,0,0,5.5438
 2017-04-01 16:09:00,256.126,55.6714,27.5312,-82.7331,1013.25,565.7,30.8,0,30.4,565.7,0,0,5.5533
 2017-04-01 16:10:00,256.2778,55.8864,27.5312,-82.7331,1013.25,560.5,30.7,0.1,30.4,560.6,0,0,5.5626
 2017-04-01 16:11:00,256.4289,56.1015,27.5312,-82.7331,1013.25,554.5,30.7,0,30.4,554.5,0,0,5.5719
 2017-04-01 16:12:00,256.5794,56.3168,27.5312,-82.7331,1013.25,546.6,30.7,0,30.4,546.6,0,0,5.581
 2017-04-01 16:13:00,256.7292,56.5322,27.5312,-82.7331,1013.25,541.5,30.5,0,30.3,541.5,0,0,5.59
 2017-04-01 16:14:00,256.8784,56.7478,27.5312,-82.7331,1013.25,536,30.5,0,30.2,536,0,0,5.5989
 2017-04-01 16:15:00,257.0269,56.9634,27.5312,-82.7331,1013.25,530.8,30.4,0,30,530.8,0,0,5.6078
 2017-04-01 16:16:00,257.1748,57.1792,27.5312,-82.7331,1013.25,526.2,30.4,0,30,526.2,0,0,5.6165
 2017-04-01 16:17:00,257.322,57.3952,27.5312,-82.7331,1013.25,516.5,30.4,0,29.9,516.5,0,0,5.6251
 2017-04-01 16:18:00,257.4687,57.6112,27.5312,-82.7331,1013.25,513.8,30.5,0,29.9,513.8,0,0,5.6337
 2017-04-01 16:19:00,257.6147,57.8274,27.5312,-82.7331,1013.25,505.1,30.4,0,29.8,505.1,0,0,5.6421
 2017-04-01 16:20:00,257.7602,58.0437,27.5312,-82.7331,1013.25,475.1,30.4,0,29.8,475.1,0,0,5.65
 2017-04-01 16:21:00,257.905,58.2601,27.5312,-82.7331,1013.25,476.9,30.5,0,29.8,476.9,0,0,5.658
 2017-04-01 16:22:00,258.0493,58.4766,27.5312,-82.7331,1013.25,442,30.5,0,29.8,442,0,0,5.6654
 2017-04-01 16:23:00,258.193,58.6932,27.5312,-82.7331,1013.25,459.5,30.5,0,29.8,459.5,0,0,5.673
 2017-04-01 16:24:00,258.3361,58.91,27.5312,-82.7331,1013.25,457.2,30.4,0,29.6,457.2,0,0,5.6806
 2017-04-01 16:25:00,258.4787,59.1268,27.5312,-82.7331,1013.25,484.6,30.5,0,29.7,484.6,0,0,5.6887
 2017-04-01 16:26:00,258.6208,59.3438,27.5312,-82.7331,1013.25,458.8,30.6,0,29.8,458.8,0,0,5.6964
 2017-04-01 16:27:00,258.7622,59.5608,27.5312,-82.7331,1013.25,450.4,30.7,0,29.9,450.4,0,0,5.7039
 2017-04-01 16:28:00,258.9032,59.778,27.5312,-82.7331,1013.25,491.7,30.8,0,29.9,491.7,0,0,5.7121
 2017-04-01 16:29:00,259.0436,59.9953,27.5312,-82.7331,1013.25,481.8,30.7,0,29.9,481.8,0,0,5.7201
